order_id,product_id,quantity,price_per_unit,order_item_id,order_id_order_item_id
369,166,3,934,2,3692
370,47,3,873,1,3701
371,9,3,968,1,3711
371,16,2,442,2,3712
371,131,3,678,3,3713
371,175,3,742,4,3714
372,7,1,531,1,3721
372,15,2,444,2,3722
372,53,1,430,3,3723
372,62,3,607,4,3724
372,80,2,771,5,3725
373,33,2,244,1,3731
373,87,3,126,2,3732
374,59,1,840,1,3741
375,10,2,968,1,3751
375,117,1,806,2,3752
375,139,1,504,3,3753
375,158,3,697,4,3754
376,6,2,543,1,3761
376,43,2,300,2,3762
376,50,1,788,3,3763
376,51,1,347,4,3764
376,180,3,934,5,3765
377,79,1,715,1,3771
378,4,2,386,1,3781
378,89,3,182,2,3782
378,102,2,860,3,3783
379,19,3,343,1,3791
379,84,3,709,2,3792
379,142,3,162,3,3793
379,160,3,185,4,3794
380,140,2,72,1,3801
381,7,3,673,1,3811
381,33,3,266,2,3812
381,59,1,574,3,3813
381,72,2,757,4,3814
381,157,3,243,5,3815
382,112,2,827,1,3821
383,32,3,594,1,3831
383,182,1,319,2,3832
384,31,1,807,1,3841
384,68,1,934,2,3842
384,159,2,334,3,3843
385,17,1,627,1,3851
385,79,1,477,2,3852
385,96,3,544,3,3853
385,132,3,983,4,3854
386,143,2,798,1,3861
386,160,1,756,2,3862
386,197,1,555,3,3863
387,13,3,803,1,3871
387,23,1,99,2,3872
387,37,2,510,3,3873
387,196,2,668,4,3874
388,10,1,184,1,3881
388,21,1,71,2,3882
388,119,2,130,3,3883
388,182,1,784,4,3884
388,192,1,172,5,3885
389,140,3,476,1,3891
389,172,3,161,2,3892
390,72,2,747,1,3901
390,130,2,417,2,3902
391,24,2,340,1,3911
391,62,2,256,2,3912
391,67,2,588,3,3913
391,184,2,68,4,3914
392,181,2,802,1,3921
393,122,2,128,1,3931
393,160,2,823,2,3932
393,166,1,135,3,3933
394,67,2,500,1,3941
394,128,3,995,2,3942
395,52,3,662,1,3951
395,105,3,88,2,3952
395,133,1,301,3,3953
395,134,2,314,4,3954
395,164,2,936,5,3955
396,151,2,537,1,3961
397,30,1,535,1,3971
397,34,1,640,2,3972
397,185,1,762,3,3973
398,37,3,242,1,3981
398,125,3,190,2,3982
398,169,2,202,3,3983
399,21,2,887,1,3991
399,49,2,458,2,3992
399,90,2,585,3,3993
399,177,2,183,4,3994
399,193,3,500,5,3995
400,18,3,772,1,4001
400,23,1,516,2,4002
400,63,1,305,3,4003
400,67,1,322,4,4004
401,47,3,849,1,4011
401,68,3,439,2,4012
401,151,3,113,3,4013
402,164,2,839,1,4021
403,95,3,576,1,4031
403,113,2,139,2,4032
404,41,3,969,1,4041
404,103,1,972,2,4042
405,29,2,926,1,4051
405,30,3,970,2,4052
405,100,2,517,3,4053
406,24,1,664,1,4061
406,85,1,517,2,4062
406,171,1,355,3,4063
406,193,2,781,4,4064
407,16,1,741,1,4071
407,54,2,274,2,4072
407,108,3,970,3,4073
407,128,1,367,4,4074
408,86,2,968,1,4081
408,100,2,840,2,4082
408,172,2,588,3,4083
409,113,1,861,1,4091
409,176,2,580,2,4092
410,170,2,66,1,4101
411,2,2,705,1,4111
411,38,1,282,2,4112
411,87,1,241,3,4113
411,119,3,723,4,4114
412,126,1,148,1,4121
412,147,3,419,2,4122
412,200,2,370,3,4123
413,158,1,655,1,4131
414,44,1,363,1,4141
414,50,2,565,2,4142
414,67,2,98,3,4143
414,68,1,539,4,4144
414,169,2,954,5,4145
415,72,3,288,1,4151
415,156,1,704,2,4152
415,177,3,797,3,4153
416,20,3,964,1,4161
416,77,1,332,2,4162
416,135,2,991,3,4163
417,137,3,169,1,4171
418,50,3,801,1,4181
418,62,3,637,2,4182
418,150,1,365,3,4183
419,136,3,463,1,4191
420,187,1,361,1,4201
421,13,3,760,1,4211
421,47,1,658,2,4212
421,82,1,440,3,4213
421,101,3,361,4,4214
421,165,2,546,5,4215
422,136,3,799,1,4221
423,134,2,562,1,4231
423,142,3,963,2,4232
423,196,1,53,3,4233
424,17,3,505,1,4241
424,34,2,177,2,4242
424,96,2,968,3,4243
424,142,3,802,4,4244
425,107,3,865,1,4251
425,119,2,464,2,4252
425,145,1,938,3,4253
426,23,2,389,1,4261
426,86,3,337,2,4262
426,139,3,681,3,4263
426,165,2,728,4,4264
426,167,3,250,5,4265
427,155,3,285,1,4271
427,197,3,660,2,4272
428,87,3,384,1,4281
429,148,1,552,1,4291
430,20,3,728,1,4301
430,112,2,436,2,4302
430,117,2,334,3,4303
430,148,1,84,4,4304
430,169,1,944,5,4305
431,83,2,615,1,4311
431,112,1,278,2,4312
431,199,2,587,3,4313
432,22,3,235,1,4321
432,29,2,956,2,4322
432,38,3,877,3,4323
432,172,2,710,4,4324
432,173,2,313,5,4325
433,24,1,381,1,4331
433,56,3,763,2,4332
433,107,3,751,3,4333
433,119,1,415,4,4334
434,18,3,227,1,4341
434,73,2,913,2,4342
434,84,2,175,3,4343
435,36,1,637,1,4351
436,18,3,274,1,4361
436,24,2,368,2,4362
436,154,1,383,3,4363
436,174,1,545,4,4364
437,27,1,609,1,4371
437,49,2,575,2,4372
437,112,3,506,3,4373
437,130,1,103,4,4374
437,187,2,504,5,4375
438,35,2,136,1,4381
438,112,2,183,2,4382
439,12,3,773,1,4391
439,73,1,121,2,4392
439,87,2,802,3,4393
439,133,1,736,4,4394
439,183,3,544,5,4395
440,12,1,783,1,4401
440,85,2,667,2,4402
440,99,2,997,3,4403
440,135,2,589,4,4404
440,192,2,803,5,4405
441,95,1,941,1,4411
441,99,3,288,2,4412
442,24,2,162,1,4421
442,145,1,229,2,4422
443,106,3,845,1,4431
443,161,1,186,2,4432
444,20,3,596,1,4441
444,41,1,296,2,4442
444,93,3,799,3,4443
444,106,3,87,4,4444
444,115,2,757,5,4445
445,57,1,322,1,4451
445,131,1,659,2,4452
446,122,2,852,1,4461
447,191,3,607,1,4471
448,22,3,737,1,4481
448,71,3,202,2,4482
448,71,3,584,3,4483
448,183,3,579,4,4484
449,50,2,246,1,4491
449,61,1,643,2,4492
449,118,3,558,3,4493
449,131,2,661,4,4494
450,44,1,569,1,4501
450,61,1,126,2,4502
450,76,2,93,3,4503
451,36,1,657,1,4511
451,82,2,306,2,4512
451,132,1,321,3,4513
451,169,3,240,4,4514
452,8,3,967,1,4521
452,48,1,347,2,4522
452,123,2,72,3,4523
452,135,3,670,4,4524
452,192,2,384,5,4525
453,26,3,381,1,4531
453,49,3,164,2,4532
453,52,3,232,3,4533
453,61,3,891,4,4534
453,118,3,585,5,4535
454,20,3,560,1,4541
454,31,2,770,2,4542
454,94,3,990,3,4543
454,125,2,930,4,4544
454,182,1,566,5,4545
455,8,1,545,1,4551
455,23,1,532,2,4552
455,91,1,373,3,4553
455,132,3,53,4,4554
455,166,2,907,5,4555
456,20,2,187,1,4561
456,67,1,471,2,4562
456,78,1,384,3,4563
456,95,3,985,4,4564
456,122,2,856,5,4565
457,8,3,370,1,4571
457,16,2,220,2,4572
457,161,1,198,3,4573
457,165,3,494,4,4574
457,169,3,134,5,4575
458,61,2,145,1,4581
458,64,3,146,2,4582
458,107,2,181,3,4583
458,170,1,636,4,4584
459,45,3,851,1,4591
459,183,2,657,2,4592
460,47,2,516,1,4601
460,66,2,785,2,4602
460,105,2,540,3,4603
461,40,1,731,1,4611
461,45,2,286,2,4612
461,101,3,342,3,4613
461,157,1,483,4,4614
461,170,1,314,5,4615
462,5,2,412,1,4621
462,47,3,706,2,4622
462,140,2,640,3,4623
462,173,1,254,4,4624
463,17,3,96,1,4631
463,57,3,869,2,4632
463,75,1,599,3,4633
463,115,2,659,4,4634
463,158,2,596,5,4635
464,70,1,602,1,4641
464,106,1,225,2,4642
464,122,1,419,3,4643
464,123,2,915,4,4644
464,152,3,757,5,4645
465,3,2,343,1,4651
465,13,2,960,2,4652
465,15,2,103,3,4653
465,103,2,914,4,4654
465,152,2,100,5,4655
466,91,2,563,1,4661
466,132,1,774,2,4662
466,156,1,184,3,4663
467,189,3,159,1,4671
468,35,1,481,1,4681
468,86,2,206,2,4682
468,147,3,939,3,4683
468,179,1,770,4,4684
469,38,3,80,1,4691
470,126,2,550,1,4701
471,5,2,737,1,4711
471,50,1,580,2,4712
471,181,3,677,3,4713
472,32,3,980,1,4721
472,145,3,170,2,4722
473,119,3,451,1,4731
473,136,1,586,2,4732
473,176,3,710,3,4733
474,6,2,294,1,4741
474,52,3,499,2,4742
474,54,2,263,3,4743
474,92,3,263,4,4744
474,93,3,230,5,4745
475,43,2,979,1,4751
475,136,3,504,2,4752
475,171,2,435,3,4753
476,13,3,702,1,4761
476,85,2,483,2,4762
476,146,1,639,3,4763
476,176,1,145,4,4764
477,1,2,755,1,4771
477,8,1,773,2,4772
477,44,3,216,3,4773
478,175,2,396,1,4781
478,176,3,649,2,4782
479,55,1,449,1,4791
479,67,3,872,2,4792
479,80,3,220,3,4793
479,111,2,346,4,4794
480,92,1,949,1,4801
480,144,2,652,2,4802
480,156,2,867,3,4803
481,163,2,481,1,4811
482,33,2,939,1,4821
482,60,2,526,2,4822
482,167,1,828,3,4823
483,65,1,74,1,4831
483,74,2,809,2,4832
483,100,2,823,3,4833
483,145,2,902,4,4834
483,197,3,935,5,4835
484,143,2,360,1,4841
485,124,1,467,1,4851
485,144,2,83,2,4852
486,30,1,956,1,4861
486,53,3,766,2,4862
486,108,2,683,3,4863
487,10,1,429,1,4871
487,11,2,905,2,4872
487,16,1,51,3,4873
487,138,3,235,4,4874
487,167,2,369,5,4875
488,28,1,162,1,4881
489,15,1,268,1,4891
489,58,3,937,2,4892
489,86,2,409,3,4893
489,137,2,720,4,4894
489,157,1,971,5,4895
490,43,3,249,1,4901
491,2,1,530,1,4911
491,31,1,291,2,4912
491,78,3,473,3,4913
491,172,2,812,4,4914
492,26,2,718,1,4921
492,88,2,434,2,4922
493,72,1,869,1,4931
493,82,1,688,2,4932
493,110,2,436,3,4933
493,168,2,905,4,4934
494,54,2,238,1,4941
494,158,1,858,2,4942
494,178,3,369,3,4943
494,180,1,525,4,4944
495,48,3,865,1,4951
495,73,2,586,2,4952
495,85,1,829,3,4953
495,140,3,58,4,4954
496,56,3,851,1,4961
496,68,3,735,2,4962
496,166,3,741,3,4963
497,56,1,243,1,4971
497,58,2,819,2,4972
497,76,1,61,3,4973
497,119,3,938,4,4974
498,29,2,198,1,4981
498,78,1,561,2,4982
498,115,1,284,3,4983
498,195,3,462,4,4984
499,33,2,605,1,4991
499,193,3,486,2,4992
500,126,1,259,1,5001
500,146,3,839,2,5002
501,122,3,772,1,5011
501,143,3,623,2,5012
501,180,1,653,3,5013
501,182,2,790,4,5014
501,197,2,405,5,5015
502,1,3,286,1,5021
502,35,3,981,2,5022
502,135,3,673,3,5023
502,135,3,504,4,5024
503,17,1,169,1,5031
503,66,1,436,2,5032
503,155,1,493,3,5033
503,162,2,142,4,5034
503,168,2,892,5,5035
504,24,3,647,1,5041
504,99,1,62,2,5042
504,111,1,399,3,5043
504,130,2,57,4,5044
505,194,3,187,1,5051
506,86,2,281,1,5061
506,131,3,969,2,5062
506,132,2,588,3,5063
507,147,2,902,1,5071
507,152,3,630,2,5072
507,179,2,532,3,5073
508,71,2,748,1,5081
508,108,1,532,2,5082
509,50,1,522,1,5091
509,64,3,521,2,5092
509,93,2,207,3,5093
509,94,1,497,4,5094
510,45,3,85,1,5101
511,72,3,504,1,5111
511,80,1,201,2,5112
511,131,1,405,3,5113
511,193,1,323,4,5114
512,13,3,588,1,5121
512,109,2,192,2,5122
512,114,3,365,3,5123
513,82,2,792,1,5131
514,52,1,755,1,5141
514,133,1,275,2,5142
514,178,1,273,3,5143
515,10,1,50,1,5151
515,47,2,268,2,5152
515,191,2,340,3,5153
515,197,3,794,4,5154
516,87,3,148,1,5161
516,92,1,635,2,5162
516,174,2,331,3,5163
516,176,3,756,4,5164
517,96,2,213,1,5171
517,144,1,896,2,5172
517,170,2,536,3,5173
518,18,3,610,1,5181
518,31,1,88,2,5182
518,113,3,309,3,5183
518,115,2,735,4,5184
519,56,1,548,1,5191
519,154,1,80,2,5192
520,17,3,355,1,5201
520,35,2,423,2,5202
520,102,2,842,3,5203
520,195,3,225,4,5204
521,18,1,416,1,5211
521,157,3,90,2,5212
522,25,1,71,1,5221
522,103,1,840,2,5222
522,184,1,299,3,5223
523,50,3,978,1,5231
523,183,1,828,2,5232
524,21,2,855,1,5241
524,25,1,363,2,5242
524,31,1,366,3,5243
524,143,1,233,4,5244
524,159,1,509,5,5245
525,57,3,789,1,5251
526,15,3,938,1,5261
526,31,1,949,2,5262
526,122,2,651,3,5263
527,2,2,868,1,5271
527,32,1,415,2,5272
527,132,3,848,3,5273
527,160,3,539,4,5274
528,36,3,670,1,5281
528,47,3,475,2,5282
528,192,3,148,3,5283
529,58,2,456,1,5291
529,95,1,844,2,5292
529,131,3,309,3,5293
529,149,3,606,4,5294
529,172,1,262,5,5295
530,50,3,711,1,5301
530,68,1,537,2,5302
530,151,1,232,3,5303
531,11,1,644,1,5311
531,124,3,805,2,5312
531,184,1,976,3,5313
532,143,1,468,1,5321
532,143,3,61,2,5322
532,169,2,215,3,5323
533,4,1,463,1,5331
533,61,1,287,2,5332
533,76,2,219,3,5333
533,154,1,205,4,5334
533,161,3,852,5,5335
534,76,2,822,1,5341
534,188,2,930,2,5342
535,5,2,737,1,5351
535,146,3,412,2,5352
536,139,3,592,1,5361
536,151,1,864,2,5362
536,164,3,361,3,5363
536,168,2,388,4,5364
537,20,3,480,1,5371
537,64,2,512,2,5372
537,120,3,109,3,5373
538,54,1,160,1,5381
538,77,3,383,2,5382
538,89,2,372,3,5383
538,112,3,204,4,5384
538,131,2,54,5,5385
539,4,3,896,1,5391
539,26,2,926,2,5392
539,91,2,761,3,5393
539,99,2,130,4,5394
539,147,2,160,5,5395
540,46,3,659,1,5401
541,45,3,684,1,5411
541,46,3,817,2,5412
541,60,2,554,3,5413
541,129,1,625,4,5414
541,198,1,290,5,5415
542,6,3,498,1,5421
542,66,3,218,2,5422
542,94,3,315,3,5423
542,178,1,754,4,5424
543,7,1,542,1,5431
543,54,3,589,2,5432
543,73,1,421,3,5433
543,194,3,844,4,5434
544,103,2,515,1,5441
544,124,1,588,2,5442
544,158,3,981,3,5443
544,158,1,356,4,5444
545,91,2,100,1,5451
546,79,2,220,1,5461
546,117,3,621,2,5462
546,118,2,98,3,5463
547,183,3,600,1,5471
548,25,3,545,1,5481
548,30,3,512,2,5482
548,45,2,786,3,5483
548,55,3,571,4,5484
548,160,3,595,5,5485
549,31,3,467,1,5491
549,41,3,544,2,5492
549,112,3,559,3,5493
549,141,2,743,4,5494
549,171,1,72,5,5495
550,7,2,999,1,5501
550,27,1,598,2,5502
550,133,2,276,3,5503
550,145,1,616,4,5504
550,197,3,446,5,5505
551,145,3,616,1,5511
551,161,3,335,2,5512
552,84,3,811,1,5521
552,92,3,176,2,5522
552,128,1,560,3,5523
553,7,3,292,1,5531
553,62,2,211,2,5532
553,157,3,544,3,5533
553,182,2,373,4,5534
554,36,1,766,1,5541
554,61,2,76,2,5542
554,125,1,375,3,5543
554,144,2,263,4,5544
554,176,3,233,5,5545
555,45,3,669,1,5551
555,91,3,760,2,5552
555,115,3,92,3,5553
555,124,3,836,4,5554
555,151,3,142,5,5555
556,108,3,778,1,5561
556,115,3,195,2,5562
557,107,2,308,1,5571
557,115,3,773,2,5572
557,151,3,464,3,5573
558,109,3,454,1,5581
559,135,3,843,1,5591
559,139,1,240,2,5592
559,189,3,944,3,5593
560,20,2,289,1,5601
560,20,3,999,2,5602
560,80,3,659,3,5603
560,98,2,630,4,5604
560,122,1,695,5,5605
561,14,2,736,1,5611
561,20,1,684,2,5612
562,20,1,454,1,5621
562,70,2,353,2,5622
562,132,2,858,3,5623
563,44,2,582,1,5631
563,67,3,743,2,5632
563,77,1,733,3,5633
563,175,2,347,4,5634
563,186,3,561,5,5635
564,60,1,917,1,5641
564,155,3,791,2,5642
565,54,3,790,1,5651
565,77,2,775,2,5652
565,139,1,135,3,5653
565,142,3,753,4,5654
565,169,2,382,5,5655
566,58,2,379,1,5661
566,61,3,955,2,5662
566,70,3,695,3,5663
566,130,3,622,4,5664
566,159,1,767,5,5665
567,33,1,994,1,5671
567,38,1,963,2,5672
567,73,3,705,3,5673
567,86,3,90,4,5674
567,107,2,342,5,5675
568,56,3,667,1,5681
568,92,3,522,2,5682
568,150,3,641,3,5683
569,36,2,213,1,5691
569,40,3,940,2,5692
569,89,3,101,3,5693
569,101,3,651,4,5694
569,173,3,528,5,5695
570,61,2,921,1,5701
570,80,1,991,2,5702
570,115,1,588,3,5703
571,35,2,258,1,5711
571,146,3,933,2,5712
571,155,3,167,3,5713
572,182,1,394,1,5721
573,5,3,341,1,5731
573,18,2,595,2,5732
573,157,2,888,3,5733
573,199,2,306,4,5734
574,176,2,431,1,5741
575,113,3,997,1,5751
575,128,2,88,2,5752
575,132,2,342,3,5753
575,140,2,313,4,5754
575,155,3,935,5,5755
576,22,3,123,1,5761
576,31,2,652,2,5762
576,77,1,169,3,5763
576,188,1,318,4,5764
577,118,2,684,1,5771
578,4,2,170,1,5781
578,49,3,700,2,5782
578,103,2,455,3,5783
578,163,2,938,4,5784
578,170,3,605,5,5785
579,3,1,591,1,5791
579,41,2,525,2,5792
579,65,1,53,3,5793
579,104,1,346,4,5794
579,182,3,164,5,5795
580,31,2,721,1,5801
580,33,2,346,2,5802
580,52,3,455,3,5803
580,58,1,69,4,5804
581,60,3,105,1,5811
581,176,1,394,2,5812
581,182,1,580,3,5813
582,85,3,184,1,5821
582,171,1,776,2,5822
582,183,3,788,3,5823
583,32,3,94,1,5831
583,103,1,110,2,5832
583,131,2,121,3,5833
583,174,3,614,4,5834
584,36,3,538,1,5841
584,95,1,995,2,5842
584,104,2,127,3,5843
584,150,3,525,4,5844
585,14,2,408,1,5851
586,61,2,398,1,5861
586,152,3,242,2,5862
587,2,1,867,1,5871
587,14,2,500,2,5872
587,25,2,810,3,5873
587,144,3,919,4,5874
587,178,3,254,5,5875
588,110,3,234,1,5881
588,179,2,128,2,5882
589,77,3,784,1,5891
589,131,1,966,2,5892
590,179,3,373,1,5901
591,168,1,609,1,5911
592,24,1,105,1,5921
592,89,1,739,2,5922
592,123,3,317,3,5923
593,96,1,328,1,5931
593,189,1,243,2,5932
594,27,1,654,1,5941
594,54,2,745,2,5942
594,95,2,88,3,5943
594,102,2,858,4,5944
594,127,1,851,5,5945
595,23,1,452,1,5951
595,34,1,426,2,5952
595,68,1,337,3,5953
595,155,1,929,4,5954
595,198,3,533,5,5955
596,1,3,369,1,5961
596,62,1,740,2,5962
596,69,2,308,3,5963
596,132,1,783,4,5964
597,113,3,442,1,5971
597,164,2,636,2,5972
597,190,2,931,3,5973
598,121,2,146,1,5981
599,32,2,241,1,5991
599,39,1,931,2,5992
599,193,2,58,3,5993
600,46,1,462,1,6001
600,51,3,235,2,6002
600,142,1,663,3,6003
601,28,2,689,1,6011
601,59,3,71,2,6012
601,145,1,222,3,6013
602,47,3,428,1,6021
602,149,3,700,2,6022
602,188,1,61,3,6023
603,2,3,636,1,6031
603,5,2,63,2,6032
603,79,3,281,3,6033
603,184,3,699,4,6034
604,109,3,618,1,6041
604,123,1,772,2,6042
605,59,3,340,1,6051
605,123,2,894,2,6052
605,137,2,219,3,6053
605,157,1,216,4,6054
605,179,3,882,5,6055
606,30,2,69,1,6061
606,56,1,537,2,6062
606,65,3,104,3,6063
606,102,3,280,4,6064
606,163,1,158,5,6065
607,117,2,140,1,6071
608,165,3,607,1,6081
608,182,1,366,2,6082
608,193,1,336,3,6083
609,2,2,220,1,6091
609,29,2,115,2,6092
609,119,2,179,3,6093
610,4,3,965,1,6101
610,21,3,65,2,6102
610,154,3,301,3,6103
610,183,1,971,4,6104
611,85,3,448,1,6111
611,103,2,922,2,6112
611,131,1,405,3,6113
611,182,1,639,4,6114
611,190,2,153,5,6115
612,109,3,249,1,6121
612,116,2,893,2,6122
612,116,2,611,3,6123
612,176,3,628,4,6124
613,34,1,388,1,6131
613,177,2,435,2,6132
613,183,3,699,3,6133
614,39,1,64,1,6141
614,44,3,60,2,6142
614,151,3,273,3,6143
614,190,1,360,4,6144
615,10,1,381,1,6151
615,35,1,689,2,6152
615,59,3,374,3,6153
615,70,2,861,4,6154
615,104,2,328,5,6155
616,62,3,280,1,6161
616,80,3,731,2,6162
616,163,1,140,3,6163
617,95,3,708,1,6171
617,170,3,450,2,6172
617,190,3,848,3,6173
618,81,1,521,1,6181
618,133,2,983,2,6182
618,168,3,929,3,6183
619,68,3,989,1,6191
619,100,2,514,2,6192
619,191,3,368,3,6193
619,197,2,96,4,6194
620,14,3,808,1,6201
620,38,3,922,2,6202
620,118,1,254,3,6203
621,47,3,691,1,6211
621,73,2,900,2,6212
621,87,2,367,3,6213
621,118,3,995,4,6214
621,159,1,847,5,6215
622,16,3,733,1,6221
622,71,3,189,2,6222
623,136,3,641,1,6231
623,200,1,991,2,6232
624,51,2,612,1,6241
624,104,1,596,2,6242
625,56,1,248,1,6251
626,50,2,291,1,6261
626,63,1,987,2,6262
626,113,3,956,3,6263
626,153,1,118,4,6264
626,174,3,511,5,6265
627,8,2,947,1,6271
627,17,1,775,2,6272
627,48,1,628,3,6273
628,2,3,822,1,6281
628,58,3,299,2,6282
628,100,1,64,3,6283
628,108,3,541,4,6284
629,85,2,672,1,6291
629,124,2,263,2,6292
629,167,1,656,3,6293
630,92,3,464,1,6301
630,199,1,445,2,6302
631,108,1,762,1,6311
632,5,2,472,1,6321
632,80,2,361,2,6322
632,80,2,1000,3,6323
632,169,3,436,4,6324
633,196,1,580,1,6331
634,47,2,529,1,6341
634,80,1,239,2,6342
634,103,2,208,3,6343
634,159,1,391,4,6344
634,178,1,704,5,6345
635,72,3,613,1,6351
636,21,1,63,1,6361
636,110,2,208,2,6362
636,171,1,533,3,6363
637,72,1,432,1,6371
637,75,3,406,2,6372
637,150,3,491,3,6373
637,181,1,884,4,6374
637,185,2,206,5,6375
638,20,2,532,1,6381
638,95,2,282,2,6382
638,115,1,60,3,6383
638,132,2,518,4,6384
638,180,1,449,5,6385
639,21,1,847,1,6391
639,46,1,297,2,6392
639,57,3,327,3,6393
639,68,3,550,4,6394
640,89,2,682,1,6401
640,171,1,719,2,6402
641,36,3,727,1,6411
642,75,2,95,1,6421
642,103,1,859,2,6422
643,78,3,171,1,6431
644,11,1,998,1,6441
644,100,2,910,2,6442
645,135,1,840,1,6451
645,146,3,852,2,6452
645,156,2,595,3,6453
645,157,2,372,4,6454
645,158,1,581,5,6455
646,136,1,792,1,6461
647,74,3,381,1,6471
647,107,2,484,2,6472
647,153,2,883,3,6473
648,198,2,770,1,6481
649,33,3,893,1,6491
649,152,3,307,2,6492
649,172,3,147,3,6493
649,191,1,625,4,6494
649,192,1,200,5,6495
650,18,2,789,1,6501
650,40,3,957,2,6502
650,104,2,693,3,6503
650,195,2,513,4,6504
651,4,2,153,1,6511
651,38,2,898,2,6512
651,66,3,771,3,6513
652,53,1,943,1,6521
652,89,3,458,2,6522
653,177,3,729,1,6531
654,90,2,251,1,6541
654,180,1,854,2,6542
654,188,2,846,3,6543
655,45,2,966,1,6551
655,94,2,940,2,6552
655,195,2,707,3,6553
656,69,3,585,1,6561
656,89,1,806,2,6562
656,110,3,388,3,6563
656,121,2,315,4,6564
657,49,2,245,1,6571
657,107,3,605,2,6572
657,167,3,600,3,6573
657,169,1,500,4,6574
657,194,3,607,5,6575
658,172,3,316,1,6581
659,24,2,323,1,6591
659,74,3,157,2,6592
659,99,1,413,3,6593
659,117,2,890,4,6594
660,44,1,638,1,6601
660,88,2,184,2,6602
660,115,2,851,3,6603
660,168,2,883,4,6604
661,71,1,990,1,6611
661,108,2,450,2,6612
662,16,1,389,1,6621
662,19,3,226,2,6622
662,171,3,417,3,6623
663,5,3,400,1,6631
663,29,1,103,2,6632
663,136,3,276,3,6633
663,181,1,384,4,6634
664,37,2,981,1,6641
664,106,2,859,2,6642
664,165,2,711,3,6643
665,57,1,867,1,6651
665,147,3,73,2,6652
666,53,2,59,1,6661
666,115,3,138,2,6662
666,130,3,366,3,6663
667,19,3,354,1,6671
667,54,1,689,2,6672
667,120,2,850,3,6673
667,158,3,189,4,6674
668,72,1,261,1,6681
668,119,2,430,2,6682
668,131,3,452,3,6683
668,136,3,734,4,6684
668,150,3,459,5,6685
669,9,3,487,1,6691
670,15,2,200,1,6701
670,85,3,994,2,6702
670,129,2,912,3,6703
670,175,3,64,4,6704
671,108,1,592,1,6711
671,187,2,735,2,6712
672,20,2,587,1,6721
672,32,1,778,2,6722
672,105,1,756,3,6723
672,192,1,793,4,6724
673,137,3,823,1,6731
673,159,3,127,2,6732
674,77,3,270,1,6741
674,99,1,320,2,6742
674,111,1,89,3,6743
674,126,2,111,4,6744
675,14,3,898,1,6751
675,63,2,844,2,6752
675,162,3,985,3,6753
675,173,1,664,4,6754
676,10,2,765,1,6761
676,43,1,320,2,6762
676,104,1,397,3,6763
676,136,1,222,4,6764
676,195,1,656,5,6765
677,51,3,565,1,6771
677,73,2,740,2,6772
677,124,3,769,3,6773
677,185,3,214,4,6774
677,199,2,924,5,6775
678,79,1,514,1,6781
678,112,1,391,2,6782
678,159,1,711,3,6783
679,94,3,910,1,6791
680,89,2,810,1,6801
680,94,3,806,2,6802
681,126,1,799,1,6811
682,35,1,285,1,6821
682,125,3,219,2,6822
682,190,3,417,3,6823
682,191,2,596,4,6824
683,24,2,632,1,6831
683,124,1,317,2,6832
683,132,1,170,3,6833
683,153,1,540,4,6834
683,170,2,87,5,6835
684,79,2,159,1,6841
685,119,3,245,1,6851
685,153,2,865,2,6852
686,92,2,617,1,6861
686,112,3,932,2,6862
686,138,3,625,3,6863
686,143,1,819,4,6864
686,153,2,918,5,6865
687,48,1,632,1,6871
688,161,2,747,1,6881
689,104,3,874,1,6891
689,192,3,491,2,6892
690,89,3,815,1,6901
691,122,3,716,1,6911
691,127,1,65,2,6912
692,16,2,626,1,6921
692,140,1,299,2,6922
693,56,1,584,1,6931
693,70,1,233,2,6932
693,77,1,744,3,6933
693,110,2,160,4,6934
693,125,2,578,5,6935
694,30,2,913,1,6941
694,96,2,798,2,6942
694,103,3,212,3,6943
694,160,1,155,4,6944
695,10,1,448,1,6951
695,46,3,739,2,6952
695,78,2,810,3,6953
695,149,2,703,4,6954
696,13,2,991,1,6961
696,57,1,335,2,6962
696,64,3,777,3,6963
696,71,3,905,4,6964
696,85,2,733,5,6965
697,47,1,569,1,6971
697,116,3,90,2,6972
697,131,3,788,3,6973
698,18,2,159,1,6981
698,63,3,696,2,6982
698,146,1,886,3,6983
698,174,2,404,4,6984
698,193,2,379,5,6985
699,117,1,52,1,6991
