Order ID,Creation Date,Creation Time,Customer ID,Order Value,Currency,Order Type,User,Requested Delivery Date,Delivery Block,Billing Block,Company Code
Order - 0946,29/03/2024,09:31:16,CUST - 026,37624.53,EUR,ST,USER - 10897,29/03/2024,,,Company 1
Order - 0947,02/04/2024,09:09:10,CUST - 011,11046.58,EUR,SO,USER - 03676,02/04/2024,,,Company 1
Order - 0948,02/04/2024,09:15:32,CUST - 011,17737.2,EUR,SO,USER - 03676,02/04/2024,,,Company 1
Order - 0949,02/04/2024,11:08:54,CUST - 001,-60000,EUR,ST,USER - 08479,28/03/2024,,,Company 1
Order - 0950,02/04/2024,11:19:50,CUST - 001,60000,EUR,ST,USER - 08479,17/05/2024,,X,Company 1
Order - 0951,03/04/2024,15:28:42,CUST - 011,12595.06,EUR,SO,USER - 03676,03/04/2024,,,Company 1
Order - 0952,03/04/2024,15:32:35,CUST - 011,18010.08,EUR,SO,USER - 03676,03/04/2024,,,Company 1
Order - 0953,03/04/2024,15:35:31,CUST - 011,18010.08,EUR,SO,USER - 03676,03/04/2024,,,Company 1
Order - 0954,03/04/2024,17:05:21,CUST - 034,319.8,USD,ST,USER - 02130,04/04/2024,,,Company 2
Order - 0955,03/04/2024,17:16:07,CUST - 051,173,USD,ST,USER - 02130,04/04/2024,,,Company 2
Order - 0956,03/04/2024,17:23:32,CUST - 038,622.89,USD,ST,USER - 02130,03/04/2024,,,Company 2
Order - 0957,03/04/2024,17:44:12,CUST - 036,1994.21,USD,ST,USER - 02130,04/04/2024,,,Company 2
Order - 0958,03/04/2024,17:56:40,CUST - 035,19724.7,USD,ST,USER - 02130,03/04/2024,,,Company 2
Order - 0959,03/04/2024,18:21:33,CUST - 034,95.4,USD,ST,USER - 02130,04/04/2024,,,Company 2
Order - 0960,03/04/2024,18:41:04,CUST - 037,2282.79,USD,ST,USER - 02130,04/04/2024,,,Company 2
Order - 0961,03/04/2024,19:04:32,CUST - 037,311.26,USD,ST,USER - 02130,04/04/2024,,,Company 2
Order - 0962,03/04/2024,19:40:42,CUST - 037,865.66,USD,ST,USER - 02130,04/04/2024,,,Company 2
Order - 0963,03/04/2024,19:48:24,CUST - 038,525.76,USD,ST,USER - 02130,04/04/2024,,,Company 2
Order - 0964,03/04/2024,19:57:23,CUST - 034,765.85,USD,ST,USER - 02130,04/04/2024,,,Company 2
Order - 0965,03/04/2024,20:22:37,CUST - 036,461.59,USD,ST,USER - 02130,04/04/2024,,,Company 2
Order - 0966,03/04/2024,20:31:28,CUST - 038,1266.61,USD,ST,USER - 02130,04/04/2024,,,Company 2
Order - 0967,03/04/2024,22:21:45,CUST - 034,1221.8,USD,ST,USER - 02130,04/04/2024,,,Company 2
Order - 0968,03/04/2024,22:27:15,CUST - 038,2925.52,USD,ST,USER - 02130,04/04/2024,,,Company 2
Order - 0969,03/04/2024,22:35:49,CUST - 038,2589.4,USD,ST,USER - 02130,03/04/2024,,,Company 2
Order - 0970,03/04/2024,22:41:37,CUST - 038,525.76,USD,ST,USER - 02130,04/04/2024,,,Company 2
Order - 0971,03/04/2024,22:46:46,CUST - 034,765.85,USD,ST,USER - 02130,04/04/2024,,,Company 2
Order - 0972,03/04/2024,22:52:06,CUST - 038,86.86,USD,ST,USER - 02130,04/04/2024,,,Company 2
Order - 0973,03/04/2024,22:57:57,CUST - 038,328.93,USD,ST,USER - 02130,03/04/2024,,,Company 2
Order - 0974,03/04/2024,23:03:14,CUST - 034,3729.25,USD,ST,USER - 02130,04/04/2024,,,Company 2
Order - 0975,03/04/2024,23:10:19,CUST - 038,3543.88,USD,ST,USER - 02130,03/04/2024,,,Company 2
Order - 0976,03/04/2024,23:16:23,CUST - 038,1181.92,USD,ST,USER - 02130,04/04/2024,,,Company 2
Order - 0977,03/04/2024,23:22:13,CUST - 034,1206.4,USD,ST,USER - 02130,03/04/2024,,,Company 2
Order - 0978,03/04/2024,23:28:13,CUST - 034,799.4,USD,ST,USER - 02130,04/04/2024,,,Company 2
Order - 0979,03/04/2024,23:33:57,CUST - 038,334.36,USD,ST,USER - 02130,04/04/2024,,,Company 2
Order - 0980,03/04/2024,23:39:55,CUST - 036,1075.49,USD,ST,USER - 02130,04/04/2024,,,Company 2
Order - 0981,03/04/2024,23:48:15,CUST - 034,370.9,USD,ST,USER - 02130,03/04/2024,,,Company 2
Order - 0982,03/04/2024,23:54:38,CUST - 036,1807.02,USD,ST,USER - 02130,03/04/2024,,,Company 2
Order - 0983,04/04/2024,00:03:11,CUST - 038,629.22,USD,ST,USER - 02130,04/04/2024,,,Company 2
Order - 0984,04/04/2024,13:18:00,CUST - 011,48960,EUR,SO,USER - 03676,04/04/2024,,,Company 1
Order - 0985,05/04/2024,14:13:44,CUST - 006,6090.2,PLN,ST,USER - 10897,05/04/2024,,,Company 1
Order - 0986,05/04/2024,14:18:55,CUST - 008,1867.12,PLN,ST,USER - 10897,05/04/2024,,,Company 1
Order - 0987,08/04/2024,15:06:11,CUST - 011,33872.78,EUR,SO,USER - 03676,08/04/2024,,,Company 1
Order - 0988,09/04/2024,14:40:33,CUST - 011,25015.82,EUR,SO,USER - 03676,09/04/2024,,,Company 1
Order - 0989,09/04/2024,14:46:18,CUST - 011,13271.6,EUR,SO,USER - 03676,09/04/2024,,,Company 1
Order - 0990,09/04/2024,16:05:57,CUST - 002,58000,EUR,ST,USER - 08479,10/04/2024,,,Company 1
Order - 0991,09/04/2024,16:24:26,CUST - 026,42657.38,EUR,ST,USER - 10897,09/04/2024,,,Company 1
Order - 0992,09/04/2024,16:27:49,CUST - 020,36368,EUR,ST,USER - 08479,09/04/2024,,,Company 1
Order - 0993,10/04/2024,11:05:24,CUST - 005,175,EUR,SO,USER - 00934,11/04/2024,,,Company 1
Order - 0994,10/04/2024,11:34:09,CUST - 011,33945.02,EUR,SO,USER - 03676,10/04/2024,,,Company 1
Order - 0995,10/04/2024,17:27:13,CUST - 036,768.96,USD,ST,USER - 02130,10/04/2024,,,Company 2
Order - 0996,10/04/2024,17:38:23,CUST - 038,2500.45,USD,ST,USER - 02130,10/04/2024,,,Company 2
Order - 0997,10/04/2024,17:46:02,CUST - 036,743.29,USD,ST,USER - 02130,10/04/2024,,,Company 2
Order - 0998,10/04/2024,17:52:59,CUST - 038,369.75,USD,ST,USER - 02130,11/04/2024,,,Company 2
Order - 0999,10/04/2024,18:09:02,CUST - 036,2173.42,USD,ST,USER - 02130,10/04/2024,,,Company 2
Order - 1000,10/04/2024,19:02:29,CUST - 036,1720.58,USD,ST,USER - 02130,11/04/2024,,,Company 2
Order - 1001,10/04/2024,20:05:45,CUST - 036,737.04,USD,ST,USER - 02130,10/04/2024,,,Company 2
Order - 1002,10/04/2024,20:15:22,CUST - 038,343.82,USD,ST,USER - 02130,11/04/2024,,,Company 2
Order - 1003,10/04/2024,20:22:14,CUST - 036,409.46,USD,ST,USER - 02130,11/04/2024,,,Company 2
Order - 1004,10/04/2024,20:28:03,CUST - 036,111.7,USD,ST,USER - 02130,11/04/2024,,,Company 2
Order - 1005,10/04/2024,22:09:27,CUST - 036,3112.17,USD,ST,USER - 02130,11/04/2024,,,Company 2
Order - 1006,10/04/2024,22:15:18,CUST - 038,1826.46,USD,ST,USER - 02130,11/04/2024,,,Company 2
Order - 1007,10/04/2024,22:22:44,CUST - 034,909.4,USD,ST,USER - 02130,10/04/2024,,,Company 2
Order - 1008,10/04/2024,22:35:04,CUST - 038,676.14,USD,ST,USER - 02130,11/04/2024,,,Company 2
Order - 1009,10/04/2024,22:45:00,CUST - 037,3198.87,USD,ST,USER - 02130,11/04/2024,,,Company 2
Order - 1010,10/04/2024,22:51:10,CUST - 037,2605.74,USD,ST,USER - 02130,11/04/2024,,,Company 2
Order - 1011,11/04/2024,00:00:44,CUST - 037,4249.02,USD,ST,USER - 02130,11/04/2024,,,Company 2
Order - 1012,11/04/2024,00:08:46,CUST - 037,18610.56,USD,ST,USER - 02130,11/04/2024,,,Company 2
Order - 1013,11/04/2024,15:24:10,CUST - 011,48960,EUR,SO,USER - 03676,11/04/2024,,,Company 1
Order - 1014,12/04/2024,10:07:01,CUST - 010,655.2,EUR,ST,USER - 10897,12/04/2024,,,Company 1
Order - 1015,12/04/2024,11:16:29,CUST - 006,2895.5,PLN,ST,USER - 10897,13/04/2024,,,Company 1
Order - 1016,12/04/2024,11:23:26,CUST - 026,37340.6,EUR,ST,USER - 10897,12/04/2024,,,Company 1
Order - 1017,12/04/2024,11:43:11,CUST - 005,434,EUR,SO,USER - 00934,16/04/2024,,,Company 1
Order - 1018,12/04/2024,12:26:59,CUST - 028,8112.96,EUR,ST,USER - 10897,13/04/2024,,,Company 1
Order - 1019,12/04/2024,12:57:58,CUST - 028,5909.76,EUR,ST,USER - 10897,12/04/2024,,,Company 1
Order - 1020,12/04/2024,14:02:47,CUST - 028,5408.64,EUR,ST,USER - 10897,13/04/2024,,,Company 1
Order - 1021,12/04/2024,14:11:27,CUST - 028,8864.64,EUR,ST,USER - 10897,13/04/2024,,,Company 1
Order - 1022,15/04/2024,10:17:58,CUST - 011,14296.08,EUR,SO,USER - 03676,15/04/2024,,,Company 1
Order - 1023,15/04/2024,10:21:48,CUST - 011,33943.61,EUR,SO,USER - 03676,15/04/2024,,,Company 1
Order - 1024,15/04/2024,10:30:21,CUST - 011,17410.32,EUR,SO,USER - 03676,15/04/2024,,,Company 1
Order - 1025,15/04/2024,13:01:55,CUST - 011,49644.19,EUR,SO,USER - 03676,15/04/2024,,,Company 1
Order - 1026,16/04/2024,11:33:17,CUST - 011,48960,EUR,SO,USER - 03676,16/04/2024,,,Company 1
Order - 1027,16/04/2024,18:06:44,CUST - 034,591.5,USD,ST,USER - 02130,17/04/2024,,,Company 2
Order - 1028,16/04/2024,18:21:03,CUST - 036,3388.45,USD,ST,USER - 02130,16/04/2024,,,Company 2
Order - 1029,16/04/2024,18:34:28,CUST - 038,1218.18,USD,ST,USER - 02130,16/04/2024,,,Company 2
Order - 1030,16/04/2024,18:48:23,CUST - 036,69785.72,USD,ST,USER - 02130,17/04/2024,,,Company 2
Order - 1031,16/04/2024,18:59:09,CUST - 034,620.65,USD,ST,USER - 02130,16/04/2024,,,Company 2
Order - 1032,16/04/2024,19:10:56,CUST - 036,721.35,USD,ST,USER - 02130,16/04/2024,,,Company 2
Order - 1033,16/04/2024,19:17:16,CUST - 034,1204.2,USD,ST,USER - 02130,17/04/2024,,,Company 2
Order - 1034,16/04/2024,19:29:15,CUST - 050,5101,USD,ST,USER - 02130,16/04/2024,,,Company 2
Order - 1035,16/04/2024,19:36:31,CUST - 036,501.85,USD,ST,USER - 02130,16/04/2024,,,Company 2
Order - 1036,16/04/2024,19:42:16,CUST - 038,526.45,USD,ST,USER - 02130,17/04/2024,,,Company 2
Order - 1037,16/04/2024,19:51:33,CUST - 034,271.95,USD,ST,USER - 02130,16/04/2024,,,Company 2
Order - 1038,16/04/2024,19:58:27,CUST - 036,1058.36,USD,ST,USER - 02130,16/04/2024,,,Company 2
Order - 1039,17/04/2024,10:12:17,CUST - 023,4398.68,EUR,SO,USER - 00934,17/04/2024,,,Company 1
Order - 1040,17/04/2024,14:47:30,CUST - 011,18118.08,EUR,SO,USER - 03676,17/04/2024,,,Company 1
Order - 1041,17/04/2024,14:52:50,CUST - 011,35489.94,EUR,SO,USER - 03676,17/04/2024,,,Company 1
Order - 1042,17/04/2024,15:01:08,CUST - 011,11910.12,EUR,SO,USER - 03676,17/04/2024,,,Company 1
Order - 1043,17/04/2024,15:04:27,CUST - 011,17985.38,EUR,SO,USER - 03676,17/04/2024,,,Company 1
Order - 1044,18/04/2024,13:26:12,CUST - 011,5802.56,EUR,SO,USER - 03676,18/04/2024,,,Company 1
Order - 1045,19/04/2024,08:05:10,CUST - 026,41364.74,EUR,ST,USER - 10897,20/04/2024,,,Company 1
Order - 1046,19/04/2024,13:38:29,CUST - 055,500,EUR,ST,USER - 08479,11/04/2024,,,Company 1
Order - 1047,19/04/2024,14:26:30,CUST - 055,500,EUR,ST,USER - 08479,11/04/2024,,,Company 1
Order - 1048,22/04/2024,13:35:20,CUST - 011,9771.96,EUR,SO,USER - 03676,22/04/2024,,,Company 1
Order - 1049,22/04/2024,13:46:09,CUST - 011,19390.34,EUR,SO,USER - 03676,22/04/2024,,,Company 1
Order - 1050,23/04/2024,13:00:33,CUST - 011,48960,EUR,SO,USER - 03676,23/04/2024,,,Company 1
Order - 1051,23/04/2024,19:26:14,CUST - 036,1569.2,USD,ST,USER - 02130,23/04/2024,,,Company 2
Order - 1052,23/04/2024,19:58:16,CUST - 036,838.07,USD,ST,USER - 02130,23/04/2024,,,Company 2
Order - 1053,23/04/2024,20:08:17,CUST - 036,92.65,USD,ST,USER - 02130,23/04/2024,,,Company 2
Order - 1054,23/04/2024,20:28:57,CUST - 036,367.67,USD,ST,USER - 02130,24/04/2024,,,Company 2
Order - 1055,23/04/2024,20:35:00,CUST - 034,658.6,USD,ST,USER - 02130,23/04/2024,,,Company 2
Order - 1056,23/04/2024,20:44:30,CUST - 038,358.7,USD,ST,USER - 02130,23/04/2024,,,Company 2
Order - 1057,23/04/2024,20:49:52,CUST - 038,342.71,USD,ST,USER - 02130,24/04/2024,,,Company 2
Order - 1058,23/04/2024,22:13:16,CUST - 034,308.25,USD,ST,USER - 02130,23/04/2024,,,Company 2
Order - 1059,23/04/2024,22:20:26,CUST - 034,308.25,USD,ST,USER - 02130,23/04/2024,,,Company 2
Order - 1060,23/04/2024,22:26:22,CUST - 034,799.4,USD,ST,USER - 02130,23/04/2024,,,Company 2
Order - 1061,23/04/2024,22:32:22,CUST - 038,328.93,USD,ST,USER - 02130,23/04/2024,,,Company 2
Order - 1062,24/04/2024,09:47:19,CUST - 005,2426,EUR,SO,USER - 00934,24/05/2024,X,X,Company 1
Order - 1063,24/04/2024,19:51:46,CUST - 034,92.65,USD,ST,USER - 02130,24/04/2024,,,Company 2
Order - 1064,25/04/2024,10:44:19,CUST - 011,42166.4,EUR,SO,USER - 03676,26/04/2024,,,Company 1
Order - 1065,25/04/2024,10:47:07,CUST - 011,18213.7,EUR,SO,USER - 03676,26/04/2024,,,Company 1
Order - 1066,25/04/2024,12:17:02,CUST - 005,1041.6,EUR,SO,USER - 00934,15/05/2024,,,Company 1
Order - 1067,25/04/2024,16:06:19,CUST - 006,7016.2,PLN,ST,USER - 10897,26/04/2024,,,Company 1
Order - 1068,25/04/2024,16:09:43,CUST - 026,38483.98,EUR,ST,USER - 10897,25/04/2024,,,Company 1
Order - 1069,25/04/2024,16:11:29,CUST - 026,35805.56,EUR,ST,USER - 10897,26/04/2024,,,Company 1
Order - 1070,29/04/2024,14:50:18,CUST - 011,13089.6,EUR,SO,USER - 03676,30/04/2024,,,Company 1
Order - 1071,30/04/2024,15:37:01,CUST - 026,40847.68,EUR,ST,USER - 10897,01/05/2024,,,Company 1
Order - 1072,30/04/2024,15:40:37,CUST - 026,33923.99,EUR,ST,USER - 10897,30/04/2024,,,Company 1
Order - 1073,30/04/2024,15:43:13,CUST - 009,500,PLN,ST,USER - 10897,30/04/2024,,,Company 1
Order - 1074,30/04/2024,17:24:16,CUST - 036,428.8,USD,ST,USER - 02130,01/05/2024,,,Company 2
Order - 1075,30/04/2024,17:30:31,CUST - 036,902.96,USD,ST,USER - 02130,01/05/2024,,,Company 2
Order - 1076,30/04/2024,17:42:06,CUST - 038,1861.37,USD,ST,USER - 02130,01/05/2024,,,Company 2
Order - 1077,30/04/2024,17:50:00,CUST - 038,326.66,USD,ST,USER - 02130,01/05/2024,,,Company 2
Order - 1078,30/04/2024,17:54:49,CUST - 034,319.8,USD,ST,USER - 02130,30/04/2024,,,Company 2
Order - 1079,30/04/2024,18:00:01,CUST - 034,319.8,USD,ST,USER - 02130,30/04/2024,,,Company 2
Order - 1080,30/04/2024,18:05:58,CUST - 034,319.8,USD,ST,USER - 02130,01/05/2024,,,Company 2
Order - 1081,30/04/2024,18:13:44,CUST - 038,321.07,USD,ST,USER - 02130,01/05/2024,,,Company 2
Order - 1082,30/04/2024,18:19:55,CUST - 036,1497.18,USD,ST,USER - 02130,01/05/2024,,,Company 2
Order - 1083,30/04/2024,18:31:54,CUST - 036,376.74,USD,ST,USER - 02130,30/04/2024,,,Company 2
Order - 1084,30/04/2024,20:06:04,CUST - 036,13117.8,USD,ST,USER - 02130,01/05/2024,,,Company 2
Order - 1085,30/04/2024,20:26:55,CUST - 036,422.6,USD,ST,USER - 02130,01/05/2024,,,Company 2
Order - 1086,30/04/2024,20:34:13,CUST - 036,1843.6,USD,ST,USER - 02130,01/05/2024,,,Company 2
Order - 1087,30/04/2024,20:41:42,CUST - 038,1273.46,USD,ST,USER - 02130,30/04/2024,,,Company 2
Order - 1088,30/04/2024,20:47:09,CUST - 034,869.8,USD,ST,USER - 02130,30/04/2024,,,Company 2
Order - 1089,30/04/2024,20:53:25,CUST - 034,337.4,USD,ST,USER - 02130,01/05/2024,,,Company 2
Order - 1090,30/04/2024,21:52:58,CUST - 038,936.98,USD,ST,USER - 02130,30/04/2024,,,Company 2
Order - 1091,30/04/2024,22:01:28,CUST - 036,4209.13,USD,ST,USER - 02130,30/04/2024,,,Company 2
Order - 1092,30/04/2024,22:08:28,CUST - 036,1128.73,USD,ST,USER - 02130,30/04/2024,,,Company 2
Order - 1093,30/04/2024,22:13:44,CUST - 038,323.55,USD,ST,USER - 02130,01/05/2024,,,Company 2
Order - 1094,30/04/2024,22:19:53,CUST - 034,305.5,USD,ST,USER - 02130,30/04/2024,,,Company 2
Order - 1095,30/04/2024,22:27:25,CUST - 036,827.34,USD,ST,USER - 02130,01/05/2024,,,Company 2
Order - 1096,03/05/2024,16:03:45,CUST - 036,2175,USD,ST,USER - 02130,04/05/2024,,,Company 2
Order - 1097,08/05/2024,08:36:31,CUST - 005,3454.5,EUR,SO,USER - 00934,14/05/2024,,,Company 1
Order - 1098,08/05/2024,16:12:08,CUST - 036,751.76,USD,ST,USER - 02130,09/05/2024,,,Company 2
Order - 1099,08/05/2024,16:30:06,CUST - 034,319.8,USD,ST,USER - 02130,08/05/2024,,,Company 2
Order - 1100,08/05/2024,20:40:33,CUST - 034,337.4,USD,ST,USER - 02130,08/05/2024,,,Company 2
Order - 1101,08/05/2024,20:48:35,CUST - 035,19855.4,USD,ST,USER - 02130,08/05/2024,,,Company 2
Order - 1102,08/05/2024,20:55:25,CUST - 038,336.15,USD,ST,USER - 02130,09/05/2024,,,Company 2
Order - 1103,08/05/2024,21:42:00,CUST - 037,1673.92,USD,ST,USER - 02130,09/05/2024,,,Company 2
Order - 1104,08/05/2024,21:50:05,CUST - 038,637.77,USD,ST,USER - 02130,09/05/2024,,,Company 2
Order - 1105,08/05/2024,21:56:54,CUST - 034,1158.55,USD,ST,USER - 02130,09/05/2024,,,Company 2
Order - 1106,08/05/2024,22:09:01,CUST - 034,1158.55,USD,ST,USER - 02130,08/05/2024,,,Company 2
Order - 1107,08/05/2024,22:15:29,CUST - 038,326.65,USD,ST,USER - 02130,09/05/2024,,,Company 2
Order - 1108,08/05/2024,22:23:31,CUST - 038,328.91,USD,ST,USER - 02130,09/05/2024,,,Company 2
Order - 1109,08/05/2024,22:33:27,CUST - 036,268.9,USD,ST,USER - 02130,08/05/2024,,,Company 2
Order - 1110,08/05/2024,22:39:51,CUST - 038,2563.75,USD,ST,USER - 02130,09/05/2024,,,Company 2
Order - 1111,08/05/2024,22:46:01,CUST - 038,315.1,USD,ST,USER - 02130,08/05/2024,,,Company 2
Order - 1112,08/05/2024,22:52:01,CUST - 038,1226.54,USD,ST,USER - 02130,08/05/2024,,,Company 2
Order - 1113,08/05/2024,22:57:22,CUST - 038,1205.52,USD,ST,USER - 02130,09/05/2024,,,Company 2
Order - 1114,08/05/2024,23:03:54,CUST - 034,909.4,USD,ST,USER - 02130,08/05/2024,,,Company 2
Order - 1115,08/05/2024,23:09:43,CUST - 034,566.75,USD,ST,USER - 02130,09/05/2024,,,Company 2
Order - 1116,08/05/2024,23:14:47,CUST - 038,361.3,USD,ST,USER - 02130,09/05/2024,,,Company 2
Order - 1117,08/05/2024,23:20:57,CUST - 036,11205,USD,ST,USER - 02130,09/05/2024,,,Company 2
Order - 1118,09/05/2024,13:23:52,CUST - 011,48960,EUR,SO,USER - 03676,09/05/2024,,,Company 1
Order - 1119,09/05/2024,13:25:49,CUST - 011,24427.26,EUR,SO,USER - 03676,09/05/2024,,,Company 1
Order - 1120,10/05/2024,08:05:21,CUST - 026,44612.57,EUR,ST,USER - 10897,11/05/2024,,,Company 1
Order - 1121,10/05/2024,10:27:10,CUST - 008,2730.04,PLN,ST,USER - 10897,10/05/2024,,,Company 1
Order - 1122,10/05/2024,10:41:34,CUST - 006,3517.05,PLN,ST,USER - 10897,10/05/2024,,,Company 1
Order - 1123,10/05/2024,11:29:46,CUST - 006,6248.1,PLN,ST,USER - 10897,10/05/2024,,,Company 1
Order - 1124,10/05/2024,12:27:55,CUST - 029,5892.13,EUR,ST,USER - 08479,10/05/2024,,,Company 1
Order - 1125,10/05/2024,13:25:07,CUST - 011,16297.64,EUR,SO,USER - 10897,10/05/2024,,,Company 1
Order - 1126,10/05/2024,13:29:57,CUST - 011,89.68,EUR,SO,USER - 03676,10/05/2024,,,Company 1
Order - 1127,10/05/2024,13:00:40,CUST - 006,5751.4,PLN,ST,USER - 03676,10/05/2024,,,Company 1
Order - 1128,13/05/2024,12:19:07,CUST - 001,161200,EUR,ST,USER - 10897,09/05/2024,,,Company 1
Order - 1129,14/05/2024,12:26:39,CUST - 011,25293.84,EUR,SO,USER - 03676,14/05/2024,,,Company 1
Order - 1130,14/05/2024,12:33:08,CUST - 011,3317.76,EUR,SO,USER - 03676,14/05/2024,,,Company 1
Order - 1131,15/05/2024,09:23:27,CUST - 020,-36368,EUR,ST,USER - 10897,16/05/2024,,,Company 1
Order - 1132,15/05/2024,09:35:17,CUST - 020,36368,EUR,ST,USER - 10897,16/05/2024,,,Company 1
Order - 1133,15/05/2024,13:03:22,CUST - 011,42166.4,EUR,SO,USER - 03676,15/05/2024,,,Company 1
Order - 1134,15/05/2024,18:52:37,CUST - 038,1240.07,USD,ST,USER - 02130,16/05/2024,,,Company 2
Order - 1135,15/05/2024,18:57:55,CUST - 034,1259.75,USD,ST,USER - 02130,15/05/2024,,,Company 2
Order - 1136,15/05/2024,19:03:11,CUST - 038,1663.96,USD,ST,USER - 02130,16/05/2024,,,Company 2
Order - 1137,15/05/2024,19:44:49,CUST - 034,1204.2,USD,ST,USER - 02130,15/05/2024,,,Company 2
Order - 1138,15/05/2024,19:50:09,CUST - 034,319.8,USD,ST,USER - 02130,15/05/2024,,,Company 2
Order - 1139,15/05/2024,19:56:17,CUST - 036,202.53,USD,ST,USER - 02130,15/05/2024,,,Company 2
Order - 1140,15/05/2024,20:22:40,CUST - 036,573.8,USD,ST,USER - 02130,16/05/2024,,,Company 2
Order - 1141,15/05/2024,20:32:26,CUST - 036,1735.83,USD,ST,USER - 02130,16/05/2024,,,Company 2
Order - 1142,15/05/2024,20:55:07,CUST - 036,667.6,USD,ST,USER - 02130,15/05/2024,,,Company 2
Order - 1143,15/05/2024,21:03:56,CUST - 036,3374.5,USD,ST,USER - 02130,15/05/2024,,,Company 2
Order - 1144,15/05/2024,21:12:29,CUST - 036,1188.31,USD,ST,USER - 02130,16/05/2024,,,Company 2
Order - 1145,15/05/2024,21:21:08,CUST - 036,1775.9,USD,ST,USER - 02130,16/05/2024,,,Company 2
Order - 1146,15/05/2024,21:50:01,CUST - 036,7463.36,USD,ST,USER - 02130,16/05/2024,,,Company 2
Order - 1147,15/05/2024,21:57:24,CUST - 036,1807.48,USD,ST,USER - 02130,15/05/2024,,,Company 2
Order - 1148,15/05/2024,22:08:54,CUST - 036,446.65,USD,ST,USER - 02130,16/05/2024,,,Company 2
Order - 1149,15/05/2024,22:27:41,CUST - 034,591.5,USD,ST,USER - 02130,16/05/2024,,,Company 2
Order - 1150,15/05/2024,22:38:18,CUST - 036,6008.35,USD,ST,USER - 02130,16/05/2024,,,Company 2
Order - 1151,15/05/2024,22:45:39,CUST - 034,909.4,USD,ST,USER - 02130,15/05/2024,,,Company 2
Order - 1152,15/05/2024,22:58:14,CUST - 038,825.6,USD,ST,USER - 02130,15/05/2024,,,Company 2
Order - 1153,15/05/2024,23:04:31,CUST - 034,424.2,USD,ST,USER - 02130,15/05/2024,,,Company 2
Order - 1154,15/05/2024,23:10:18,CUST - 037,6346.33,USD,ST,USER - 02130,16/05/2024,,,Company 2
Order - 1155,15/05/2024,23:24:36,CUST - 034,1392.85,USD,ST,USER - 02130,16/05/2024,,,Company 2
Order - 1156,15/05/2024,23:30:39,CUST - 037,7266.3,USD,ST,USER - 02130,15/05/2024,,,Company 2
Order - 1157,15/05/2024,23:37:13,CUST - 037,10165.67,USD,ST,USER - 02130,15/05/2024,,,Company 2
Order - 1158,15/05/2024,23:45:58,CUST - 034,337.4,USD,ST,USER - 02130,15/05/2024,,,Company 2
Order - 1159,16/05/2024,01:21:05,CUST - 037,1392.85,USD,ST,USER - 02130,16/05/2024,,,Company 2
Order - 1160,16/05/2024,12:50:55,CUST - 011,48960,EUR,SO,USER - 03676,16/05/2024,,,Company 1
Order - 1162,17/05/2024,08:59:47,CUST - 011,42034.63,EUR,SO,USER - 03676,17/05/2024,,,Company 1
Order - 1163,17/05/2024,16:02:52,CUST - 001,60000,EUR,ST,USER - 10897,18/05/2024,,,Company 1
Order - 1164,20/05/2024,08:43:49,CUST - 026,44950.87,EUR,ST,USER - 10897,21/05/2024,,,Company 1
Order - 1165,20/05/2024,09:11:34,CUST - 026,43883.8,EUR,ST,USER - 10897,21/05/2024,,,Company 1
Order - 1166,20/05/2024,11:27:23,CUST - 010,5704.14,EUR,ST,USER - 10897,20/05/2024,,,Company 1
Order - 1167,20/05/2024,13:47:14,CUST - 028,24400,EUR,ST,USER - 10897,18/05/2024,,,Company 1
Order - 1168,21/05/2024,08:38:23,CUST - 010,5698.38,EUR,ST,USER - 10897,22/05/2024,,,Company 1
Order - 1169,21/05/2024,12:55:38,CUST - 005,136.8,EUR,SO,USER - 00934,11/06/2024,,,Company 1
Order - 1170,21/05/2024,15:42:32,CUST - 011,48960,EUR,SO,USER - 08479,21/05/2024,,,Company 1
Order - 1171,21/05/2024,15:33:41,CUST - 001,22296,EUR,ST,USER - 03676,17/05/2024,,,Company 1
Order - 1172,21/05/2024,15:48:17,CUST - 011,23793.08,EUR,SO,USER - 03676,21/05/2024,,,Company 1
Order - 1173,21/05/2024,16:04:20,CUST - 055,500,EUR,ST,USER - 08479,21/05/2024,,,Company 1
Order - 1174,21/05/2024,17:53:12,CUST - 006,7922,PLN,ST,USER - 10897,21/05/2024,,,Company 1
Order - 1175,21/05/2024,17:57:49,CUST - 026,44452.39,EUR,ST,USER - 10897,21/05/2024,,,Company 1
Order - 1176,21/05/2024,18:00:21,CUST - 026,33136.13,EUR,ST,USER - 10897,22/05/2024,,,Company 1
Order - 1177,21/05/2024,19:51:42,CUST - 036,730.47,USD,ST,USER - 02130,22/05/2024,,,Company 2
Order - 1178,21/05/2024,20:08:03,CUST - 034,1506.7,USD,ST,USER - 02130,21/05/2024,,,Company 2
Order - 1179,21/05/2024,20:15:35,CUST - 038,1056,USD,ST,USER - 02130,21/05/2024,,,Company 2
Order - 1180,21/05/2024,20:24:21,CUST - 036,734.86,USD,ST,USER - 02130,21/05/2024,,,Company 2
Order - 1181,21/05/2024,20:37:09,CUST - 034,299.45,USD,ST,USER - 02130,22/05/2024,,,Company 2
Order - 1182,21/05/2024,20:44:20,CUST - 036,567.53,USD,ST,USER - 02130,22/05/2024,,,Company 2
Order - 1183,21/05/2024,20:51:25,CUST - 036,3149.13,USD,ST,USER - 02130,22/05/2024,,,Company 2
