order_id,product_id,quantity,price_per_unit
2167,180,3,667
2168,132,2,202
2168,8,2,243
2168,62,3,54
2168,129,2,911
2168,157,2,203
2169,46,2,389
2169,8,1,442
2169,127,1,105
2169,86,2,144
2170,190,1,516
2170,14,3,865
2170,160,1,770
2170,20,3,969
2170,102,2,327
2171,5,2,712
2171,155,1,976
2172,164,2,334
2172,54,2,785
2172,25,3,379
2172,43,1,360
2172,106,2,256
2173,100,1,527
2173,6,1,741
2173,109,1,259
2174,5,1,794
2174,200,1,188
2174,189,1,475
2175,114,3,838
2175,120,1,601
2176,43,1,919
2176,28,1,143
2176,93,3,559
2176,99,1,546
2176,182,3,788
2177,14,3,704
2177,163,2,126
2177,116,3,860
2177,70,3,591
2177,191,3,639
2178,103,1,660
2179,15,2,173
2179,66,3,404
2179,31,3,256
2179,110,3,440
2180,149,2,652
2181,112,3,161
2181,56,3,779
2182,155,2,957
2182,191,1,603
2182,96,1,176
2182,157,3,218
2183,171,3,226
2183,91,2,904
2183,11,3,704
2184,97,1,240
2184,64,2,682
2184,67,2,440
2185,168,2,615
2186,154,2,796
2186,130,1,59
2186,40,1,455
2186,143,2,963
2186,33,2,782
2187,150,3,351
2187,122,3,826
2187,150,3,934
2188,26,2,60
2188,156,1,151
2189,54,2,574
2189,86,3,386
2189,63,1,434
2190,68,2,909
2191,92,2,871
2191,84,3,236
2191,22,3,99
2191,61,1,636
2191,133,3,426
2192,192,3,731
2192,183,3,996
2193,149,3,775
2194,122,3,952
2194,84,3,60
2194,168,2,320
2194,130,2,697
2194,32,3,53
2195,151,1,54
2196,161,3,454
2196,72,2,733
2196,11,3,168
2196,28,3,393
2197,89,3,350
2197,54,2,912
2197,177,3,860
2197,88,1,765
2197,149,2,707
2198,33,2,589
2198,166,2,177
2198,24,2,340
2199,94,1,661
2199,145,2,635
2199,123,3,63
2199,159,1,121
2200,23,3,430
2201,25,2,304
2201,158,2,875
2201,138,2,985
2201,164,1,370
2201,196,3,584
2202,174,2,849
2202,76,3,788
2202,170,3,750
2202,29,1,804
2203,141,2,310
2203,180,1,236
2203,151,1,146
2204,65,1,113
2204,41,3,506
2204,188,2,772
2205,5,2,600
2206,158,3,970
2207,10,2,179
2207,2,3,988
2207,183,2,300
2207,109,1,807
2207,170,1,148
2208,24,3,860
2209,55,1,623
2209,164,2,566
2209,41,1,273
2210,117,2,903
2210,4,2,621
2211,105,1,445
2211,168,2,648
2212,138,3,654
2212,43,1,506
2212,121,1,64
2212,88,2,950
2212,199,2,791
2213,68,3,147
2213,154,2,137
2214,73,1,70
2215,186,3,687
2215,126,1,99
2215,122,1,537
2215,102,1,965
2216,38,2,332
2216,127,3,179
2216,133,2,876
2216,170,3,233
2217,94,1,274
2217,166,2,656
2217,46,2,262
2218,156,1,658
2219,116,2,989
2219,111,2,974
2219,37,3,141
2219,152,1,53
2220,11,3,839
2220,137,3,685
2220,146,1,268
2220,4,2,144
2220,180,3,978
2221,133,3,204
2221,77,1,185
2221,138,3,959
2221,12,3,340
2221,154,3,366
2222,137,3,711
2222,20,2,924
2222,50,3,925
2222,128,2,745
2223,3,2,535
2223,8,1,898
2223,192,3,786
2223,92,3,418
2224,74,1,665
2224,132,2,877
2225,1,1,898
2225,195,3,190
2225,71,2,301
2226,112,3,250
2226,197,3,413
2226,156,2,571
2227,59,2,392
2227,31,3,994
2227,1,2,885
2228,116,3,526
2228,134,3,886
2228,38,2,240
2228,127,1,102
2229,64,1,976
2229,18,3,361
2229,110,2,650
2229,67,3,285
2230,163,1,694
2230,135,1,657
2231,157,3,432
2232,101,1,712
2232,178,2,354
2233,146,3,591
2233,196,3,551
2234,79,1,486
2234,189,2,310
2234,44,3,681
2234,12,3,130
2235,30,1,144
2236,179,3,355
2236,92,3,815
2237,117,3,548
2237,41,2,698
2237,40,1,607
2238,101,2,820
2238,153,3,790
2238,79,1,985
2238,17,1,912
2238,80,2,680
2239,123,3,805
2239,65,3,510
2240,186,1,675
2240,73,1,338
2241,2,2,797
2241,189,1,557
2241,121,3,947
2242,184,3,641
2242,190,2,326
2242,75,1,332
2243,123,2,578
2243,29,3,692
2244,182,2,169
2244,75,1,317
2245,143,3,930
2245,23,2,545
2246,177,1,840
2246,149,1,1000
2246,73,2,349
2246,82,1,53
2247,123,2,779
2247,185,2,671
2248,141,1,671
2248,89,2,97
2248,151,2,623
2248,72,1,1000
2248,69,2,514
2249,135,1,589
2249,81,1,394
2249,41,2,209
2250,168,2,504
2250,163,3,681
2251,81,2,460
2251,132,3,968
2251,49,2,782
2251,76,1,247
2252,153,1,449
2252,85,1,64
2253,49,2,328
2253,194,3,651
2253,139,2,953
2253,16,2,162
2254,15,1,937
2255,179,1,633
2255,145,3,393
2255,52,1,316
2255,158,2,639
2255,130,1,898
2256,104,2,773
2256,114,3,88
2256,130,2,955
2256,164,3,604
2256,88,1,782
2257,19,1,141
2257,171,3,145
2257,141,2,353
2257,175,3,993
2258,3,1,86
2258,163,2,399
2259,115,2,57
2259,184,3,896
2259,113,1,405
2259,50,2,425
2259,67,1,889
2260,167,1,823
2260,194,2,267
2261,114,3,275
2261,23,1,115
2261,199,3,138
2261,166,1,770
2261,109,2,510
2262,53,2,935
2262,137,2,645
2263,125,1,235
2263,10,2,908
2264,63,1,635
2264,118,3,524
2264,186,1,411
2264,8,1,860
2265,7,1,317
2265,187,3,936
2266,171,2,353
2266,126,1,176
2266,148,1,160
2267,118,2,590
2267,51,2,354
2267,99,2,987
2268,9,3,151
2269,188,3,866
2269,79,3,371
2269,94,2,678
2269,185,3,988
2270,190,2,652
2270,194,2,248
2270,41,2,978
2270,187,1,606
2270,123,3,503
2271,64,2,135
2271,75,3,389
2271,47,3,243
2271,126,1,431
2272,26,3,558
2273,189,2,662
2273,73,3,140
2273,12,3,844
2273,128,1,600
2273,161,1,68
2274,1,1,204
2274,128,3,289
2274,5,2,697
2275,99,3,909
2275,21,2,280
2275,125,1,458
2275,200,3,227
2275,56,2,891
2276,50,1,961
2276,93,3,233
2276,66,1,990
2276,150,1,709
2276,64,3,827
2277,38,3,100
2277,64,2,608
2277,66,3,784
2278,106,3,894
2278,37,2,801
2279,154,1,738
2279,197,1,233
2279,31,2,806
2279,172,3,914
2279,132,1,117
2280,19,3,333
2280,40,3,862
2281,144,2,450
2281,51,2,101
2281,102,2,165
2281,89,2,335
2282,13,3,129
2282,113,1,439
2283,119,3,629
2283,59,1,858
2283,101,1,872
2283,29,1,95
2284,180,1,691
2284,21,3,895
2284,149,1,915
2284,147,3,600
2284,41,3,520
2285,16,2,360
2285,178,1,803
2286,31,2,210
2286,84,1,889
2286,154,1,667
2286,97,1,870
2286,53,3,491
2287,16,1,321
2287,54,1,523
2287,141,3,737
2287,66,3,804
2288,20,3,241
2288,124,1,752
2289,142,1,745
2289,174,3,312
2289,31,3,89
2289,118,2,432
2289,99,1,443
2290,180,3,218
2290,52,3,944
2290,66,3,212
2290,25,1,853
2291,25,3,594
2291,159,1,180
2291,75,1,350
2291,152,3,393
2291,107,3,341
2292,17,2,694
2292,30,3,888
2292,54,2,424
2292,16,1,743
2292,128,3,712
2293,44,1,67
2293,32,2,860
2294,130,1,907
2294,72,2,714
2294,48,1,52
2294,196,3,884
2295,102,3,74
2295,47,2,375
2295,88,1,719
2296,171,2,198
2296,139,3,272
2297,186,1,944
2297,32,2,133
2297,4,3,872
2297,51,2,237
2298,24,3,359
2298,32,2,779
2298,87,3,285
2298,134,3,836
2298,83,1,532
2299,94,3,214
2299,186,2,487
2299,117,2,201
2299,90,3,277
2300,20,3,859
2300,92,2,283
2300,141,3,903
2301,102,2,570
2301,172,1,728
2301,102,3,857
2301,22,1,334
2302,50,3,877
2302,153,1,469
2302,48,2,480
2302,157,3,568
2302,142,1,286
2303,43,2,345
2303,60,3,63
2303,10,3,902
2303,193,3,666
2304,40,1,818
2304,79,3,721
2304,180,2,481
2305,17,1,317
2305,54,1,883
2305,183,2,933
2306,83,1,939
2306,150,1,839
2306,119,2,287
2306,184,1,70
2307,33,2,185
2307,181,2,819
2308,170,1,321
2308,184,1,761
2309,165,1,757
2309,127,3,764
2309,176,2,157
2310,159,1,96
2311,196,2,184
2311,131,3,57
2311,149,3,331
2312,11,1,572
2312,139,1,487
2312,145,1,115
2312,131,2,800
2313,96,1,428
2314,117,2,232
2315,64,3,306
2316,182,1,309
2316,63,2,171
2317,63,3,533
2317,76,2,758
2318,40,3,475
2318,30,3,620
2319,133,1,481
2319,11,1,94
2319,148,2,440
2320,20,3,703
2320,99,1,432
2320,169,2,871
2321,20,1,810
2322,98,3,119
2323,131,3,522
2323,31,1,64
2323,63,1,478
2323,116,2,232
2324,154,1,406
2325,42,2,109
2326,182,2,843
2327,20,2,725
2328,189,3,954
2328,32,2,464
2328,193,3,832
2328,190,2,792
2328,78,2,897
2329,6,2,772
2329,95,3,69
2330,50,2,110
2330,110,1,767
2331,128,2,503
2332,199,1,792
2332,104,2,675
2332,110,2,716
2333,58,2,437
2333,30,2,559
2333,144,3,356
2333,148,3,296
2334,113,2,635
2335,61,1,709
2335,145,1,770
2335,109,2,118
2335,58,2,849
2336,152,1,796
2336,166,1,232
2336,62,2,647
2336,55,2,775
2337,135,2,317
2337,106,2,121
2337,83,2,375
2338,113,3,871
2339,7,3,481
2339,66,1,104
2340,159,2,928
2340,181,1,580
2340,28,2,853
2340,68,2,143
2340,118,1,988
2341,128,2,969
2342,143,3,319
2342,54,3,746
2342,64,3,873
2343,77,1,609
2343,169,1,935
2343,192,2,697
2343,138,1,720
2343,15,1,565
2344,192,3,437
2344,85,1,683
2344,98,2,508
2345,199,1,491
2345,35,2,778
2345,73,1,881
2345,10,3,416
2345,148,1,338
2346,122,1,542
2346,191,3,824
2346,158,1,912
2346,134,2,764
2347,158,1,315
2347,29,1,973
2348,130,1,584
2348,18,2,298
2348,90,1,969
2348,97,1,453
2348,29,3,863
2349,175,2,234
2349,91,1,574
2349,143,1,545
2349,103,2,498
2350,20,1,565
2350,124,3,188
2350,175,3,140
2350,129,3,834
2351,44,2,584
2352,65,2,450
2352,36,2,778
2352,158,1,806
2353,43,3,788
2353,55,1,130
2354,43,1,71
2354,200,3,629
2354,2,2,945
2354,80,3,950
2354,50,2,844
2355,146,1,291
2355,161,3,138
2355,140,2,923
2356,69,3,881
2356,30,1,598
2356,31,1,53
2357,89,3,477
2358,148,3,183
2358,126,3,534
2358,76,2,479
2359,199,2,735
2359,73,3,992
2360,149,2,89
2360,124,3,492
2360,74,2,741
2361,176,1,780
2361,30,3,894
2362,36,2,253
2362,200,1,315
2362,142,2,403
2362,60,1,828
2363,175,1,521
2363,156,3,559
2363,2,3,302
2363,156,3,777
2364,172,2,78
2364,158,1,181
2364,94,3,903
2364,84,1,869
2364,67,3,717
2365,187,3,454
2365,62,3,515
2365,166,2,197
2366,84,1,378
2367,140,3,148
2367,144,1,643
2368,6,2,767
2369,13,3,654
2369,96,3,162
2369,130,2,821
2369,65,3,419
2370,21,3,604
2370,94,1,488
2370,35,1,908
2370,27,3,467
2370,103,1,809
2371,158,1,931
2371,53,2,141
2371,158,2,517
2372,113,1,450
2372,2,2,680
2372,155,2,862
2372,192,3,554
2372,80,1,439
2373,68,3,142
2373,81,1,664
2374,40,1,619
2375,38,2,821
2375,166,1,385
2376,130,2,377
2376,67,2,589
2376,122,1,321
2376,178,2,741
2376,31,3,340
2377,41,3,300
2377,107,1,462
2377,43,2,380
2377,156,3,318
2378,198,1,996
2378,4,2,838
2378,99,1,206
2378,88,1,729
2379,121,2,925
2379,193,2,587
2379,23,2,236
2380,167,1,859
2380,95,2,69
2380,154,3,992
2380,94,2,701
2380,29,1,510
2381,63,1,942
2381,93,3,112
2381,121,1,786
2382,30,3,372
2383,18,3,742
2383,146,3,502
2383,182,1,927
2383,172,1,666
2384,169,1,986
2384,191,1,768
2384,155,1,367
2384,171,3,92
2385,184,1,138
2385,180,1,357
2386,97,2,878
2386,83,1,845
2387,36,1,370
2387,152,3,168
2388,139,1,874
2389,96,3,433
2390,187,3,792
2390,153,1,166
2391,87,3,434
2391,170,1,581
2392,68,1,698
2393,169,2,897
2393,154,3,747
2393,23,2,451
2393,2,3,265
2393,114,2,987
2394,26,1,401
2394,22,3,586
2394,169,1,825
2394,101,2,775
2394,183,2,230
2395,21,1,338
2395,168,1,485
2395,102,1,246
2395,186,2,735
2395,49,1,222
2396,142,3,690
2396,178,2,519
2396,86,1,50
2396,27,2,647
2396,193,3,68
2397,38,1,268
2397,46,2,544
2398,159,1,572
2398,79,2,377
2398,52,1,307
2399,53,3,213
2399,10,1,753
2399,134,3,673
2399,84,2,645
2400,35,1,925
2401,124,1,550
2401,143,3,910
2402,137,2,966
2402,79,1,640
2403,61,1,252
2403,93,2,279
2403,185,1,930
2404,135,2,884
2404,43,1,639
2404,106,3,837
2405,26,1,490
2406,68,1,782
2406,45,1,254
2406,197,2,384
2406,129,2,925
2407,41,2,960
2408,129,1,525
2408,173,2,482
2408,122,2,400
2408,124,2,320
2409,111,2,712
2409,131,3,949
2409,81,3,266
2409,182,1,144
2410,130,1,336
2410,64,3,523
2411,200,3,315
2411,154,1,489
2411,167,2,399
2411,143,3,303
2411,65,2,531
2412,73,2,166
2412,144,2,557
2412,135,2,862
2412,68,2,353
2413,170,2,214
2413,124,2,791
2413,13,2,694
2413,38,1,226
2414,195,3,618
2414,154,2,341
2414,54,2,630
2415,2,3,629
2415,128,3,535
2415,99,2,365
2415,25,1,309
2415,99,2,811
2416,133,3,253
2417,190,3,409
2417,65,2,432
2417,200,3,502
2417,50,1,341
2417,139,1,262
2418,149,3,218
2418,53,3,956
2418,31,2,471
2419,156,3,970
2419,147,3,904
2419,156,2,272
2419,26,1,206
2420,120,2,554
2420,100,3,654
2420,1,1,447
2420,30,1,800
2420,11,2,806
2421,52,3,807
2421,124,3,790
2422,79,2,276
2422,94,1,374
2423,37,2,508
2424,88,3,352
2424,166,2,198
2425,190,3,789
2425,197,2,197
2425,44,3,674
2425,139,2,844
2425,109,3,307
2426,165,2,968
2427,57,3,594
2428,25,1,274
2428,117,1,354
2429,155,1,446
2429,11,1,616
2429,67,3,662
2430,178,3,390
2430,113,2,342
2430,3,3,800
2431,82,2,525
2431,174,3,505
2431,76,2,710
2431,65,1,723
2432,34,2,526
2433,36,3,527
2433,150,1,352
2433,14,2,370
2433,9,1,918
2433,113,3,222
2434,149,3,367
2434,161,2,893
2434,28,3,793
2435,61,2,112
2435,99,3,931
2435,61,3,956
2436,129,2,559
2436,24,2,235
2436,75,1,328
2437,77,3,824
2438,154,3,143
2438,125,3,208
2438,184,1,243
2439,65,2,663
2440,148,3,490
2440,177,1,805
2441,170,2,638
2441,48,1,178
2441,32,1,633
2441,147,3,700
2441,48,2,783
2442,159,2,374
2442,180,2,677
2443,162,3,922
2443,184,1,769
2443,173,1,158
2443,133,2,214
2444,197,3,613
2445,71,3,822
2445,82,1,218
2445,28,2,527
2445,11,3,835
2446,5,3,443
2446,138,2,752
2447,120,3,217
2448,91,1,824
2449,184,1,105
2449,22,1,567
2450,124,1,317
2450,171,2,774
2451,131,2,826
2451,107,3,997
2452,88,1,214
2452,133,3,149
2452,29,1,607
2452,189,3,512
2453,51,2,331
2453,177,3,122
2454,52,3,920
2454,186,2,843
2454,31,3,737
2454,180,1,184
2454,18,3,199
2455,113,1,755
2455,50,1,669
2456,175,3,251
2457,157,2,937
2458,97,1,744
2458,18,3,126
2458,130,2,537
2458,166,3,671
2458,185,2,939
2459,198,1,488
2459,20,3,895
2459,195,3,196
2459,50,2,279
2459,105,1,770
2460,174,1,444
2460,188,1,302
2460,163,2,757
2460,32,1,915
2460,38,1,51
2461,53,3,405
2462,4,1,733
2462,27,2,449
2462,97,1,375
2463,109,3,246
2463,48,3,351
2463,73,3,227
2463,100,1,280
2464,59,2,751
2464,12,3,947
2464,182,1,175
2464,91,1,956
2465,33,3,629
2465,193,3,199
2465,82,2,312
2465,92,3,961
2466,18,1,218
2466,88,1,794
2466,183,1,857
2467,185,3,983
2468,8,3,132
2468,119,1,69
2469,92,1,467
2469,190,3,599
2470,43,1,528
2470,184,2,274
2470,168,2,428
2470,99,2,781
2471,124,1,696
2471,163,2,469
2471,4,3,92
2471,124,1,538
2472,29,2,94
2472,67,1,235
2472,46,2,886
2472,124,1,307
2472,148,2,202
2473,80,2,829
2473,70,1,248
2473,190,2,204
2474,150,1,289
2475,101,2,485
2475,99,1,807
2475,79,2,399
2475,79,1,126
2476,38,2,98
2476,16,2,479
2476,187,2,435
2476,186,2,852
2476,165,2,883
2477,142,3,194
2477,62,3,877
2477,179,1,98
2478,71,2,62
2478,118,3,556
2478,70,2,344
2478,102,3,527
2479,4,3,841
2479,34,3,421
2479,155,1,378
2479,133,3,454
2479,182,1,995
2480,77,3,98
2480,141,3,68
2480,73,3,70
2481,146,3,915
2481,133,1,590
2481,36,3,519
2482,27,3,789
2482,60,3,241
2483,93,2,733
2483,167,3,394
2483,100,1,726
2483,117,1,387
2483,164,1,158
2484,186,2,744
2484,177,1,449
2484,85,2,292
2484,27,2,334
2484,102,3,343
2485,99,3,520
2486,20,3,882
2486,26,2,474
2486,189,3,316
2487,62,2,749
2487,171,1,150
2487,179,1,518
2487,39,2,200
2488,97,1,362
2488,19,3,186
2488,151,1,626
2489,116,3,840
2489,31,3,462
2489,194,1,742
2490,77,3,930
2490,28,1,98
2490,69,1,271
2490,51,2,775
2490,164,1,521
2491,200,1,391
2491,174,1,429
2492,190,1,959
2492,115,2,229
2492,157,2,508
2492,180,3,67
2492,164,1,553
2493,89,3,426
2494,116,3,211
2494,180,2,636
2495,11,2,522
2496,94,1,742
2496,127,2,115
2497,29,2,929
2497,97,2,464
2498,179,2,649
2499,97,3,643
2499,143,2,307
2499,38,2,733
2499,170,1,292
2499,172,1,697
2500,169,3,845
2500,18,2,277
2500,135,1,68
2501,91,1,169
2501,144,1,243
2502,164,2,290
2503,104,2,909
2503,98,2,914
2503,145,1,688
2503,41,1,635
2504,49,2,107
2504,45,1,528
2505,14,3,415
2505,159,2,449
2505,190,2,921
2505,8,1,587
2506,108,2,355
2506,140,3,855
2507,42,2,307
2507,41,3,823
2507,133,1,658
2507,3,1,556
2508,76,1,812
2508,65,1,417
2509,171,2,669
2510,145,2,194
2510,132,1,866
2511,47,2,915
2511,186,2,552
2512,145,1,541
2512,1,3,156
2512,158,2,360
2512,129,2,901
2512,73,2,283
2513,125,3,543
2513,99,1,470
2513,57,3,130
2514,49,1,954
2515,160,1,195
2515,79,3,431
2516,67,3,641
2516,72,2,233
2516,21,3,860
2516,164,1,720
2516,163,3,699
2517,88,3,257
2517,36,2,106
2517,176,2,626
2518,173,2,513
2518,79,2,821
2518,65,3,112
2518,66,1,148
2518,102,2,620
2519,47,3,899
2519,53,2,823
2519,197,2,795
2520,125,1,931
2521,178,1,71
2522,168,2,362
2522,117,3,269
2522,178,2,190
2522,196,2,865
2523,68,3,380
2523,55,2,809
2523,22,2,323
2524,162,3,607
2524,55,1,539
2524,27,1,230
2524,143,3,862
2525,185,2,572
2525,128,1,432
2525,96,2,108
2526,200,2,732
2527,166,3,680
2527,99,2,747
2528,20,2,954
2528,120,2,113
2528,26,1,465
2528,138,3,665
2528,146,1,906
2529,142,2,625
2529,158,1,620
2529,46,3,416
2529,164,2,441
2529,199,1,940
2530,190,2,539
2530,137,2,147
2530,39,2,666
2531,49,1,302
2531,197,2,95
2532,49,1,240
2532,192,2,542
2532,69,1,257
2533,66,2,959
2533,180,1,388
2533,141,1,159
2533,170,1,263
2533,1,3,784
2534,180,2,253
2534,80,2,583
2534,154,1,291
2535,153,1,553
2536,180,2,303
2536,6,1,91
2536,91,1,969
2536,22,1,354
2536,100,2,914
2537,32,3,61
2537,63,2,225
2537,191,2,231
2537,61,1,137
2538,19,1,193
2538,25,2,351
2538,155,1,643
2539,35,3,192
2539,188,2,965
2539,50,3,995
2540,16,3,784
2540,152,2,117
2541,154,2,431
2541,21,3,752
2541,100,3,702
2541,51,3,295
2542,164,2,645
2542,200,2,893
2543,11,1,449
2543,63,3,193
2543,184,1,945
2543,6,1,194
2544,9,3,432
2545,19,3,380
2545,67,2,821
2545,133,3,724
2545,66,1,346
2545,65,1,866
2546,175,2,416
2546,69,1,886
2546,132,1,449
2546,60,3,379
2546,126,2,966
2547,5,2,696
2547,40,3,59
2548,80,1,116
2549,108,1,515
2550,183,1,200
2550,26,1,920
2551,111,1,351
2552,132,1,949
2553,187,2,904
2553,81,2,730
2553,42,2,283
2554,111,3,370
2554,87,3,907
2554,136,2,206
2554,108,1,588
2555,107,2,626
2555,148,1,171
2555,76,1,76
2555,8,3,947
2556,58,3,990
2556,137,2,351
2556,196,3,938
2556,72,3,852
2557,124,1,972
2557,128,1,512
2557,186,1,64
2558,48,3,260
2558,56,1,250
2558,170,3,228
2559,24,3,659
2560,176,1,552
2560,183,1,738
2560,183,2,528
2561,119,1,908
2562,12,3,873
2562,78,1,840
2562,197,2,715
2563,82,1,857
2563,60,2,686
2564,10,2,237
2564,41,2,89
2564,188,1,143
2565,52,3,53
2565,15,2,599
2566,135,1,139
2567,40,2,910
2568,1,3,557
2568,35,3,122
2568,81,1,930
2569,72,1,408
2569,22,2,768
2570,87,3,641
2570,115,2,269
2570,57,2,710
2571,10,2,979
2571,96,2,395
2572,171,3,107
2572,7,2,56
2572,75,1,754
2573,25,2,100
2573,48,3,526
2573,105,2,587
2573,23,2,823
2574,121,3,393
2574,7,1,748
2574,186,1,403
2574,63,3,251
2574,76,1,631
2575,98,3,388
2576,60,2,599
2576,23,3,756
2576,90,3,850
2576,60,2,328
2576,147,1,264
2577,27,1,977
2577,80,3,223
2578,186,2,286
2578,44,1,450
2578,63,3,933
2579,37,2,167
2579,5,3,517
2579,182,1,354
2580,53,1,751
2581,43,2,781
2581,157,1,483
2581,181,2,577
2582,99,2,55
2582,86,2,794
2582,154,2,204
2583,73,3,312
2583,68,3,90
2584,65,1,588
2584,161,2,251
2585,180,3,803
2586,19,2,996
2586,174,2,137
2586,83,2,429
2587,86,2,994
2588,157,1,603
2588,147,3,358
2588,90,2,398
2588,119,2,759
2589,131,1,405
2590,200,3,219
2591,139,3,931
2591,4,3,529
2591,97,1,849
2591,77,2,806
2592,3,3,851
2593,50,1,82
2593,3,2,586
2594,159,3,990
2594,149,3,992
2594,133,3,352
2594,92,3,852
2595,1,3,976
2596,125,1,453
2596,121,1,897
2597,25,3,595
2597,74,1,634
2597,153,3,566
2597,149,2,677
2597,118,1,176
2598,126,1,796
2598,36,1,198
2599,166,1,613
2599,51,3,568
2599,117,3,698
2599,36,2,298
2600,29,1,250
2600,141,3,958
2600,40,2,989
2600,2,3,631
2600,69,2,638
2601,159,2,972
2602,191,2,808
2603,148,2,995
2603,45,1,423
2603,69,2,867
2604,185,3,539
2604,123,3,428
2604,176,2,768
2604,159,3,246
2605,50,1,814
2605,9,2,735
2606,21,3,403
2606,117,1,414
2606,152,3,427
2606,62,2,867
2606,121,2,960
2607,181,2,272
2607,55,2,779
2607,164,2,123
2607,117,3,114
2608,69,2,89
2608,173,3,268
2608,159,1,616
2608,10,3,563
2608,29,3,546
2609,130,2,63
2609,147,3,185
2609,152,3,531
2609,62,3,505
2609,148,3,393
2610,99,2,676
2610,126,2,101
2611,99,2,254
2612,113,2,802
2613,103,2,590
2613,152,2,421
2613,82,3,576
2613,195,2,996
2613,92,3,341
2614,74,1,563
2614,144,3,692
2614,23,3,568
2614,79,2,751
2614,66,3,743
2615,28,1,579
2616,169,2,981
2616,81,1,560
2616,107,2,410
2616,71,2,747
2617,79,1,418
2617,181,1,827
2617,3,1,732
2618,42,3,63
2618,96,3,440
2619,163,3,559
2619,84,2,345
2620,1,1,495
2621,167,1,783
2621,119,2,643
2622,46,2,498
2622,93,1,157
2622,190,1,334
2622,151,1,477
2623,68,1,896
2624,39,2,124
2624,179,1,735
2624,55,1,813
2625,127,2,884
2625,176,1,939
2625,78,1,643
2625,30,2,655
2625,19,3,548
2626,161,2,308
2626,42,2,545
2626,198,2,594
2627,72,2,581
2628,111,3,429
2628,35,3,190
2629,197,1,763
2629,40,2,849
2629,147,3,386
2629,198,2,792
2629,52,2,143
2630,10,1,855
2630,91,2,720
2630,88,1,968
2631,174,1,724
2632,90,3,572
2632,135,2,836
2633,92,1,522
2633,12,2,549
2634,16,2,68
2634,10,1,209
2634,140,1,123
2635,69,3,97
2635,40,1,364
2635,62,2,901
2635,59,1,453
2636,166,1,796
2636,192,3,585
2637,2,2,576
2637,39,3,291
2638,52,2,311
2638,147,3,246
2638,71,1,703
2638,70,3,63
2639,197,1,566
2640,44,3,801
2640,173,1,344
2640,8,2,337
2640,122,2,613
2641,152,2,868
2642,153,1,699
2642,89,3,213
2643,126,3,767
2644,59,3,323
2644,196,1,146
2644,197,2,781
2645,74,3,519
2645,138,1,389
2645,59,2,903
2645,166,2,527
2645,118,3,757
2646,84,3,340
2646,71,2,541
2646,139,3,297
2646,24,3,113
2646,153,2,989
2647,186,1,403
2648,183,2,141
2648,196,2,842
2648,81,1,141
2649,186,3,950
2649,138,2,573
2649,21,2,505
2649,161,3,908
2650,70,1,583
2650,16,2,889
2650,38,1,662
2651,76,1,556
2651,116,1,690
2652,174,1,453
2652,187,1,148
2652,14,1,693
2653,91,3,696
2653,84,1,600
2653,136,2,379
2653,52,3,152
2653,161,3,725
2654,186,1,510
2654,106,1,208
2654,8,2,900
2654,9,1,910
2654,82,1,866
2655,128,3,687
2655,38,3,609
2655,189,2,794
2656,89,2,250
2656,11,2,634
2656,45,3,63
2656,160,3,357
2657,55,3,641
2657,4,1,624
2658,161,1,546
2658,34,3,703
2658,189,3,280
2658,144,3,226
2658,195,1,950
2659,80,1,436
2659,143,1,952
2659,90,3,973
2660,39,3,447
2660,108,1,749
2660,158,2,880
2661,103,1,412
2662,146,3,886
2662,184,3,778
2663,82,2,675
2664,29,1,51
2664,91,2,462
2664,137,1,163
2665,176,2,464
2666,139,1,374
2667,16,1,275
2667,151,1,795
2667,48,3,443
2667,12,2,840
2668,194,1,715
2669,104,2,895
2669,173,3,729
2669,120,2,960
2669,169,1,919
2670,98,2,726
2671,35,3,419
2672,175,3,240
2672,177,3,387
2673,53,2,649
2673,4,1,217
2674,69,3,137
2674,17,2,606
2674,20,3,322
2674,147,3,161
2674,200,1,226
2675,109,3,599
2675,192,2,633
2676,187,1,927
2677,186,2,437
2677,164,1,749
2678,196,3,693
2679,42,2,615
2679,3,1,560
2679,177,1,599
2679,196,1,285
2680,63,1,400
2680,138,2,540
2680,2,3,322
2680,120,1,920
2680,120,3,227
2681,84,1,354
2681,111,1,863
2681,140,3,712
2681,166,3,250
2682,5,3,351
2682,12,3,428
2682,39,1,338
2683,33,3,364
2683,168,3,857
2683,144,3,396
2683,88,2,151
2683,174,3,525
2684,155,1,447
2684,33,1,296
2685,152,2,523
2686,173,1,845
2686,128,2,997
2686,69,2,331
2686,146,3,774
2687,107,2,471
2687,20,2,888
2687,171,1,216
2688,148,2,659
2688,25,1,289
2689,119,2,145
2689,130,1,838
2690,175,1,806
2690,125,1,874
2690,60,1,62
2690,158,3,722
2691,110,2,764
2691,3,1,844
2691,9,2,394
2691,95,3,780
2691,36,1,522
2692,151,2,316
2692,7,2,74
2692,21,3,226
2692,66,2,773
2692,30,2,257
2693,195,1,348
2694,135,1,171
2694,132,2,57
2694,152,2,811
2694,130,3,512
2695,193,3,828
2695,108,3,923
2695,119,2,389
2696,132,1,688
2696,187,2,94
2696,172,1,953
2697,88,2,255
2697,187,3,356
2697,93,2,944
2697,93,1,630
2698,141,3,753
2698,195,3,602
2698,183,2,195
2699,61,3,769
2699,42,3,400
2699,184,3,396
2700,152,3,385
2701,78,1,334
2701,29,3,101
2701,90,1,335
2701,111,3,137
2701,30,2,74
