Vendor NR,Invoice Value,startTimestamp,caseId,activityName,CompCode,Vendor,Material type,Cash (discount %),Current Date,Net Order Value Normalized,Cash (discount Days),Invoice Base Date,Invoice ID,Planned delivery time in days,Cash (discount Days) 2,Cash (discount %) 2,Prompt Payment
Vendor2,591.28,2022-07-20T09:26:55.000,16,Invoice Entry,105,Contoso Metal,Materials procured externally,0.05,7/13/2022 12:00:00 AM,591.28,9,2022-08-19T00:00:00.000,1016,7,9,0.05,532.15204
Vendor2,591.28,2022-07-20T15:25:49.000,16,Confirm Payment Received,105,Contoso Metal,Materials procured externally,0.05,7/13/2022 12:00:00 AM,591.28,9,2022-08-19T00:00:00.000,1016,7,9,0.05,532.15204
Vendor2,591.28,2022-07-21T09:19:58.000,16,Refund With Special Voucher,105,Contoso Metal,Materials procured externally,0.05,7/13/2022 12:00:00 AM,591.28,9,2022-08-19T00:00:00.000,1016,7,9,0.05,532.15204
Vendor2,591.28,2022-07-22T09:22:58.000,16,Complete the Customer Memo,105,Contoso Metal,Materials procured externally,0.05,7/13/2022 12:00:00 AM,591.28,9,2022-08-19T00:00:00.000,1016,7,9,0.05,532.15204
Vendor2,591.28,2022-07-22T15:36:16.000,16,Reject Invoice,105,Contoso Metal,Materials procured externally,0.05,7/13/2022 12:00:00 AM,591.28,9,2022-08-19T00:00:00.000,1016,7,9,0.05,532.15204
Vendor2,591.28,2022-07-25T09:45:09.000,16,Refund With Standard Voucher,105,Contoso Metal,Materials procured externally,0.05,7/13/2022 12:00:00 AM,591.28,9,2022-08-19T00:00:00.000,1016,7,9,0.05,532.15204
Vendor2,591.28,2022-07-25T16:04:56.000,16,Complete the Customer Memo,105,Contoso Metal,Materials procured externally,0.05,7/13/2022 12:00:00 AM,591.28,9,2022-08-19T00:00:00.000,1016,7,9,0.05,532.15204
Vendor2,591.28,2022-07-26T09:07:27.000,16,Reject Invoice,105,Contoso Metal,Materials procured externally,0.05,7/13/2022 12:00:00 AM,591.28,9,2022-08-19T00:00:00.000,1016,7,9,0.05,532.15204
Vendor2,591.28,2022-07-26T16:57:30.000,16,Refund With Special Voucher,105,Contoso Metal,Materials procured externally,0.05,7/13/2022 12:00:00 AM,591.28,9,2022-08-19T00:00:00.000,1016,7,9,0.05,532.15204
Vendor2,591.28,2022-07-27T09:08:43.000,16,Complete the Customer Memo,105,Contoso Metal,Materials procured externally,0.05,7/13/2022 12:00:00 AM,591.28,9,2022-08-19T00:00:00.000,1016,7,9,0.05,532.15204
Vendor2,591.28,2022-07-28T09:02:55.000,16,Reject Invoice,105,Contoso Metal,Materials procured externally,0.05,7/13/2022 12:00:00 AM,591.28,9,2022-08-19T00:00:00.000,1016,7,9,0.05,532.15204
Vendor2,591.28,2022-07-28T15:32:42.000,16,Refund With Special Voucher,105,Contoso Metal,Materials procured externally,0.05,7/13/2022 12:00:00 AM,591.28,9,2022-08-19T00:00:00.000,1016,7,9,0.05,532.15204
Vendor2,591.28,2022-07-29T09:40:28.000,16,Complete the Customer Memo,105,Contoso Metal,Materials procured externally,0.05,7/13/2022 12:00:00 AM,591.28,9,2022-08-19T00:00:00.000,1016,7,9,0.05,532.15204
Vendor2,591.28,2022-08-01T09:51:26.000,16,Approve Invoice,105,Contoso Metal,Materials procured externally,0.05,7/13/2022 12:00:00 AM,591.28,9,2022-08-19T00:00:00.000,1016,7,9,0.05,532.15204
Vendor2,591.28,2022-08-02T09:43:49.000,16,Credit Memo Creation,105,Contoso Metal,Materials procured externally,0.05,7/13/2022 12:00:00 AM,591.28,9,2022-08-19T00:00:00.000,1016,7,9,0.05,532.15204
Vendor2,591.28,2022-08-02T16:41:31.000,16,Fill Credit Memo,105,Contoso Metal,Materials procured externally,0.05,7/13/2022 12:00:00 AM,591.28,9,2022-08-19T00:00:00.000,1016,7,9,0.05,532.15204
Vendor2,591.28,2022-08-03T09:40:02.000,16,Re-issuing the invoice,105,Contoso Metal,Materials procured externally,0.05,7/13/2022 12:00:00 AM,591.28,9,2022-08-19T00:00:00.000,1016,7,9,0.05,532.15204
Vendor4,674.93,2022-07-14T09:49:50.000,17,Invoice Entry,356,Leprechaun Ltd.,Finished products,0.05,7/9/2022 12:00:00 AM,674.93,9,2022-08-13T00:00:00.000,1001,14,9,0.05,607.43695
Vendor4,674.93,2022-07-14T10:57:28.000,17,Confirm Payment Received,356,Leprechaun Ltd.,Finished products,0.05,7/9/2022 12:00:00 AM,674.93,9,2022-08-13T00:00:00.000,1001,14,9,0.05,607.43695
Vendor4,674.93,2022-07-14T12:22:03.000,17,Refund With Standard Voucher,356,Leprechaun Ltd.,Finished products,0.05,7/9/2022 12:00:00 AM,674.93,9,2022-08-13T00:00:00.000,1001,14,9,0.05,607.43695
Vendor4,674.93,2022-07-14T13:02:51.000,17,Complete the Customer Memo,356,Leprechaun Ltd.,Finished products,0.05,7/9/2022 12:00:00 AM,674.93,9,2022-08-13T00:00:00.000,1001,14,9,0.05,607.43695
Vendor4,674.93,2022-07-14T16:01:59.000,17,Approve Invoice,356,Leprechaun Ltd.,Finished products,0.05,7/9/2022 12:00:00 AM,674.93,9,2022-08-13T00:00:00.000,1001,14,9,0.05,607.43695
Vendor4,674.93,2022-07-15T09:48:17.000,17,Credit Memo Creation,356,Leprechaun Ltd.,Finished products,0.05,7/9/2022 12:00:00 AM,674.93,9,2022-08-13T00:00:00.000,1001,14,9,0.05,607.43695
Vendor4,674.93,2022-07-15T10:32:13.000,17,Fill Credit Memo,356,Leprechaun Ltd.,Finished products,0.05,7/9/2022 12:00:00 AM,674.93,9,2022-08-13T00:00:00.000,1001,14,9,0.05,607.43695
Vendor4,674.93,2022-07-15T11:22:00.000,17,Re-issuing the invoice,356,Leprechaun Ltd.,Finished products,0.05,7/9/2022 12:00:00 AM,674.93,9,2022-08-13T00:00:00.000,1001,14,9,0.05,607.43695
Vendor3,2768.95,2022-08-17T15:11:38.000,18,Invoice Entry,105,Northwind,Finished products,0.05,8/11/2022 12:00:00 AM,2492.055,9,2022-09-16T00:00:00.000,1041,21,9,0.05,2492.055
Vendor3,2768.95,2022-08-17T16:26:56.000,18,Check Customer Payment,105,Northwind,Finished products,0.05,8/11/2022 12:00:00 AM,2492.055,9,2022-09-16T00:00:00.000,1041,21,9,0.05,2492.055
Vendor3,2768.95,2022-08-17T17:36:08.000,18,Credit Memo Entry,105,Northwind,Finished products,0.05,8/11/2022 12:00:00 AM,2492.055,9,2022-09-16T00:00:00.000,1041,21,9,0.05,2492.055
Vendor3,2768.95,2022-08-18T09:10:58.000,18,Refund Customer,105,Northwind,Finished products,0.05,8/11/2022 12:00:00 AM,2492.055,9,2022-09-16T00:00:00.000,1041,21,9,0.05,2492.055
Vendor3,2768.95,2022-08-18T11:32:20.000,18,Re-issuing the invoice,105,Northwind,Finished products,0.05,8/11/2022 12:00:00 AM,2492.055,9,2022-09-16T00:00:00.000,1041,21,9,0.05,2492.055
Vendor3,2609.33,2022-08-16T09:02:14.000,19,Invoice Entry,356,Northwind,Materials procured externally,0.05,8/3/2022 12:00:00 AM,2609.33,9,2022-09-15T00:00:00.000,1026,14,9,0.05,2348.397
Vendor3,2609.33,2022-08-16T10:50:50.000,19,Confirm Payment Received,356,Northwind,Materials procured externally,0.05,8/3/2022 12:00:00 AM,2609.33,9,2022-09-15T00:00:00.000,1026,14,9,0.05,2348.397
Vendor3,2609.33,2022-08-16T12:45:13.000,19,Refund With Standard Voucher,356,Northwind,Materials procured externally,0.05,8/3/2022 12:00:00 AM,2609.33,9,2022-09-15T00:00:00.000,1026,14,9,0.05,2348.397
Vendor3,2609.33,2022-08-16T14:09:28.000,19,Complete the Customer Memo,356,Northwind,Materials procured externally,0.05,8/3/2022 12:00:00 AM,2609.33,9,2022-09-15T00:00:00.000,1026,14,9,0.05,2348.397
Vendor3,2609.33,2022-08-17T09:24:30.000,19,Reject Invoice,356,Northwind,Materials procured externally,0.05,8/3/2022 12:00:00 AM,2609.33,9,2022-09-15T00:00:00.000,1026,14,9,0.05,2348.397
Vendor3,2609.33,2022-08-17T13:00:59.000,19,Refund With Standard Voucher,356,Northwind,Materials procured externally,0.05,8/3/2022 12:00:00 AM,2609.33,9,2022-09-15T00:00:00.000,1026,14,9,0.05,2348.397
Vendor3,2609.33,2022-08-17T13:43:33.000,19,Complete the Customer Memo,356,Northwind,Materials procured externally,0.05,8/3/2022 12:00:00 AM,2609.33,9,2022-09-15T00:00:00.000,1026,14,9,0.05,2348.397
Vendor3,2609.33,2022-08-17T16:29:52.000,19,Approve Invoice,356,Northwind,Materials procured externally,0.05,8/3/2022 12:00:00 AM,2609.33,9,2022-09-15T00:00:00.000,1026,14,9,0.05,2348.397
Vendor3,2609.33,2022-08-18T09:04:46.000,19,Credit Memo Creation,356,Northwind,Materials procured externally,0.05,8/3/2022 12:00:00 AM,2609.33,9,2022-09-15T00:00:00.000,1026,14,9,0.05,2348.397
Vendor3,2609.33,2022-08-18T10:37:52.000,19,Fill Credit Memo,356,Northwind,Materials procured externally,0.05,8/3/2022 12:00:00 AM,2609.33,9,2022-09-15T00:00:00.000,1026,14,9,0.05,2348.397
Vendor3,2609.33,2022-08-18T12:22:34.000,19,Re-issuing the invoice,356,Northwind,Materials procured externally,0.05,8/3/2022 12:00:00 AM,2609.33,9,2022-09-15T00:00:00.000,1026,14,9,0.05,2348.397
Vendor4,382.76,2022-07-18T15:12:45.000,20,Invoice Entry,105,Leprechaun Ltd.,Finished products,0.05,7/10/2022 12:00:00 AM,344.484,9,2022-08-17T00:00:00.000,1070,21,9,0.05,344.484
Vendor4,382.76,2022-07-18T16:53:49.000,20,Check Customer Payment,105,Leprechaun Ltd.,Finished products,0.05,7/10/2022 12:00:00 AM,344.484,9,2022-08-17T00:00:00.000,1070,21,9,0.05,344.484
Vendor4,382.76,2022-07-19T09:09:43.000,20,Credit Memo Entry,105,Leprechaun Ltd.,Finished products,0.05,7/10/2022 12:00:00 AM,344.484,9,2022-08-17T00:00:00.000,1070,21,9,0.05,344.484
Vendor4,382.76,2022-07-19T09:56:40.000,20,Refund Customer,105,Leprechaun Ltd.,Finished products,0.05,7/10/2022 12:00:00 AM,344.484,9,2022-08-17T00:00:00.000,1070,21,9,0.05,344.484
Vendor4,382.76,2022-07-19T11:25:52.000,20,Re-issuing the invoice,105,Leprechaun Ltd.,Finished products,0.05,7/10/2022 12:00:00 AM,344.484,9,2022-08-17T00:00:00.000,1070,21,9,0.05,344.484
Vendor2,371.87,2022-07-15T13:20:36.000,21,Invoice Entry,356,Contoso Metal,Finished products,0.1,7/4/2022 12:00:00 AM,334.68298,4.5,2022-07-30T00:00:00.000,1044,21,4.5,0.1,334.68298
Vendor2,371.87,2022-07-18T09:51:03.000,21,Check Customer Payment,356,Contoso Metal,Finished products,0.1,7/4/2022 12:00:00 AM,334.68298,4.5,2022-07-30T00:00:00.000,1044,21,4.5,0.1,334.68298
Vendor2,371.87,2022-07-18T17:09:23.000,21,Credit Memo Entry,356,Contoso Metal,Finished products,0.1,7/4/2022 12:00:00 AM,334.68298,4.5,2022-07-30T00:00:00.000,1044,21,4.5,0.1,334.68298
Vendor2,371.87,2022-07-19T09:39:43.000,21,Refund Customer,356,Contoso Metal,Finished products,0.1,7/4/2022 12:00:00 AM,334.68298,4.5,2022-07-30T00:00:00.000,1044,21,4.5,0.1,334.68298
Vendor2,371.87,2022-07-19T17:25:55.000,21,Re-issuing the invoice,356,Contoso Metal,Finished products,0.1,7/4/2022 12:00:00 AM,334.68298,4.5,2022-07-30T00:00:00.000,1044,21,4.5,0.1,334.68298
Vendor1,1023.73,2022-08-16T11:11:05.000,22,Invoice Entry,356,AdventureWorks Holding,Finished products,0.05,8/4/2022 12:00:00 AM,1023.73,9,2022-09-15T00:00:00.000,1049,7,9,0.05,921.35693
Vendor1,1023.73,2022-08-16T12:29:10.000,22,Confirm Payment Received,356,AdventureWorks Holding,Finished products,0.05,8/4/2022 12:00:00 AM,1023.73,9,2022-09-15T00:00:00.000,1049,7,9,0.05,921.35693
Vendor1,1023.73,2022-08-16T13:36:57.000,22,Refund With Standard Voucher,356,AdventureWorks Holding,Finished products,0.05,8/4/2022 12:00:00 AM,1023.73,9,2022-09-15T00:00:00.000,1049,7,9,0.05,921.35693
Vendor1,1023.73,2022-08-16T14:39:32.000,22,Complete the Customer Memo,356,AdventureWorks Holding,Finished products,0.05,8/4/2022 12:00:00 AM,1023.73,9,2022-09-15T00:00:00.000,1049,7,9,0.05,921.35693
Vendor1,1023.73,2022-08-16T17:31:00.000,22,Reject Invoice,356,AdventureWorks Holding,Finished products,0.05,8/4/2022 12:00:00 AM,1023.73,9,2022-09-15T00:00:00.000,1049,7,9,0.05,921.35693
Vendor1,1023.73,2022-08-17T09:56:55.000,22,Refund With Standard Voucher,356,AdventureWorks Holding,Finished products,0.05,8/4/2022 12:00:00 AM,1023.73,9,2022-09-15T00:00:00.000,1049,7,9,0.05,921.35693
Vendor1,1023.73,2022-08-17T10:37:11.000,22,Complete the Customer Memo,356,AdventureWorks Holding,Finished products,0.05,8/4/2022 12:00:00 AM,1023.73,9,2022-09-15T00:00:00.000,1049,7,9,0.05,921.35693
Vendor1,1023.73,2022-08-17T13:17:08.000,22,Reject Invoice,356,AdventureWorks Holding,Finished products,0.05,8/4/2022 12:00:00 AM,1023.73,9,2022-09-15T00:00:00.000,1049,7,9,0.05,921.35693
Vendor1,1023.73,2022-08-17T15:55:43.000,22,Refund With Standard Voucher,356,AdventureWorks Holding,Finished products,0.05,8/4/2022 12:00:00 AM,1023.73,9,2022-09-15T00:00:00.000,1049,7,9,0.05,921.35693
Vendor1,1023.73,2022-08-17T17:03:34.000,22,Complete the Customer Memo,356,AdventureWorks Holding,Finished products,0.05,8/4/2022 12:00:00 AM,1023.73,9,2022-09-15T00:00:00.000,1049,7,9,0.05,921.35693
Vendor1,1023.73,2022-08-18T09:09:54.000,22,Reject Invoice,356,AdventureWorks Holding,Finished products,0.05,8/4/2022 12:00:00 AM,1023.73,9,2022-09-15T00:00:00.000,1049,7,9,0.05,921.35693
Vendor1,1023.73,2022-08-18T11:26:45.000,22,Refund With Standard Voucher,356,AdventureWorks Holding,Finished products,0.05,8/4/2022 12:00:00 AM,1023.73,9,2022-09-15T00:00:00.000,1049,7,9,0.05,921.35693
Vendor1,1023.73,2022-08-18T12:20:53.000,22,Complete the Customer Memo,356,AdventureWorks Holding,Finished products,0.05,8/4/2022 12:00:00 AM,1023.73,9,2022-09-15T00:00:00.000,1049,7,9,0.05,921.35693
Vendor1,1023.73,2022-08-18T15:03:59.000,22,Reject Invoice,356,AdventureWorks Holding,Finished products,0.05,8/4/2022 12:00:00 AM,1023.73,9,2022-09-15T00:00:00.000,1049,7,9,0.05,921.35693
Vendor1,1023.73,2022-08-18T17:21:30.000,22,Refund With Standard Voucher,356,AdventureWorks Holding,Finished products,0.05,8/4/2022 12:00:00 AM,1023.73,9,2022-09-15T00:00:00.000,1049,7,9,0.05,921.35693
Vendor1,1023.73,2022-08-19T09:31:03.000,22,Complete the Customer Memo,356,AdventureWorks Holding,Finished products,0.05,8/4/2022 12:00:00 AM,1023.73,9,2022-09-15T00:00:00.000,1049,7,9,0.05,921.35693
Vendor1,1023.73,2022-08-19T12:38:29.000,22,Approve Invoice,356,AdventureWorks Holding,Finished products,0.05,8/4/2022 12:00:00 AM,1023.73,9,2022-09-15T00:00:00.000,1049,7,9,0.05,921.35693
Vendor1,1023.73,2022-08-19T15:39:07.000,22,Credit Memo Creation,356,AdventureWorks Holding,Finished products,0.05,8/4/2022 12:00:00 AM,1023.73,9,2022-09-15T00:00:00.000,1049,7,9,0.05,921.35693
Vendor1,1023.73,2022-08-19T16:11:10.000,22,Fill Credit Memo,356,AdventureWorks Holding,Finished products,0.05,8/4/2022 12:00:00 AM,1023.73,9,2022-09-15T00:00:00.000,1049,7,9,0.05,921.35693
Vendor1,1023.73,2022-08-19T16:25:17.000,22,Re-issuing the invoice,356,AdventureWorks Holding,Finished products,0.05,8/4/2022 12:00:00 AM,1023.73,9,2022-09-15T00:00:00.000,1049,7,9,0.05,921.35693
Vendor1,1049.95,2022-08-15T09:50:39.000,23,Invoice Entry,356,AdventureWorks Holding,Materials procured externally,0.05,8/2/2022 12:00:00 AM,944.95496,9,2022-09-14T00:00:00.000,1083,14,9,0.05,944.95496
Vendor1,1049.95,2022-08-15T11:24:22.000,23,Confirm Payment Received,356,AdventureWorks Holding,Materials procured externally,0.05,8/2/2022 12:00:00 AM,944.95496,9,2022-09-14T00:00:00.000,1083,14,9,0.05,944.95496
Vendor1,1049.95,2022-08-15T12:20:39.000,23,Refund With Standard Voucher,356,AdventureWorks Holding,Materials procured externally,0.05,8/2/2022 12:00:00 AM,944.95496,9,2022-09-14T00:00:00.000,1083,14,9,0.05,944.95496
Vendor1,1049.95,2022-08-15T13:05:35.000,23,Complete the Customer Memo,356,AdventureWorks Holding,Materials procured externally,0.05,8/2/2022 12:00:00 AM,944.95496,9,2022-09-14T00:00:00.000,1083,14,9,0.05,944.95496
Vendor1,1049.95,2022-08-15T16:08:23.000,23,Approve Invoice,356,AdventureWorks Holding,Materials procured externally,0.05,8/2/2022 12:00:00 AM,944.95496,9,2022-09-14T00:00:00.000,1083,14,9,0.05,944.95496
Vendor1,1049.95,2022-08-16T09:19:09.000,23,Credit Memo Creation,356,AdventureWorks Holding,Materials procured externally,0.05,8/2/2022 12:00:00 AM,944.95496,9,2022-09-14T00:00:00.000,1083,14,9,0.05,944.95496
Vendor1,1049.95,2022-08-16T10:14:54.000,23,Fill Credit Memo,356,AdventureWorks Holding,Materials procured externally,0.05,8/2/2022 12:00:00 AM,944.95496,9,2022-09-14T00:00:00.000,1083,14,9,0.05,944.95496
Vendor1,1049.95,2022-08-16T11:05:50.000,23,Re-issuing the invoice,356,AdventureWorks Holding,Materials procured externally,0.05,8/2/2022 12:00:00 AM,944.95496,9,2022-09-14T00:00:00.000,1083,14,9,0.05,944.95496
Vendor5,526.72,2022-08-22T11:50:40.000,24,Invoice Entry,105,Katingale Union,Process materials,0.05,8/9/2022 12:00:00 AM,474.04797,9,2022-09-21T00:00:00.000,1043,7,9,0.05,474.04797
Vendor5,526.72,2022-08-22T13:10:36.000,24,Confirm Payment Received,105,Katingale Union,Process materials,0.05,8/9/2022 12:00:00 AM,474.04797,9,2022-09-21T00:00:00.000,1043,7,9,0.05,474.04797
Vendor5,526.72,2022-08-22T14:26:57.000,24,Refund With Standard Voucher,105,Katingale Union,Process materials,0.05,8/9/2022 12:00:00 AM,474.04797,9,2022-09-21T00:00:00.000,1043,7,9,0.05,474.04797
Vendor5,526.72,2022-08-22T15:14:30.000,24,Complete the Customer Memo,105,Katingale Union,Process materials,0.05,8/9/2022 12:00:00 AM,474.04797,9,2022-09-21T00:00:00.000,1043,7,9,0.05,474.04797
Vendor5,526.72,2022-08-23T09:20:55.000,24,Reject Invoice,105,Katingale Union,Process materials,0.05,8/9/2022 12:00:00 AM,474.04797,9,2022-09-21T00:00:00.000,1043,7,9,0.05,474.04797
Vendor5,526.72,2022-08-23T12:33:49.000,24,Refund With Standard Voucher,105,Katingale Union,Process materials,0.05,8/9/2022 12:00:00 AM,474.04797,9,2022-09-21T00:00:00.000,1043,7,9,0.05,474.04797
Vendor5,526.72,2022-08-23T13:21:25.000,24,Complete the Customer Memo,105,Katingale Union,Process materials,0.05,8/9/2022 12:00:00 AM,474.04797,9,2022-09-21T00:00:00.000,1043,7,9,0.05,474.04797
Vendor5,526.72,2022-08-23T17:34:51.000,24,Reject Invoice,105,Katingale Union,Process materials,0.05,8/9/2022 12:00:00 AM,474.04797,9,2022-09-21T00:00:00.000,1043,7,9,0.05,474.04797
Vendor5,526.72,2022-08-24T09:22:59.000,24,Refund With Standard Voucher,105,Katingale Union,Process materials,0.05,8/9/2022 12:00:00 AM,474.04797,9,2022-09-21T00:00:00.000,1043,7,9,0.05,474.04797
Vendor5,526.72,2022-08-24T10:02:54.000,24,Complete the Customer Memo,105,Katingale Union,Process materials,0.05,8/9/2022 12:00:00 AM,474.04797,9,2022-09-21T00:00:00.000,1043,7,9,0.05,474.04797
Vendor5,526.72,2022-08-24T13:13:54.000,24,Reject Invoice,105,Katingale Union,Process materials,0.05,8/9/2022 12:00:00 AM,474.04797,9,2022-09-21T00:00:00.000,1043,7,9,0.05,474.04797
Vendor5,526.72,2022-08-24T16:29:35.000,24,Refund With Standard Voucher,105,Katingale Union,Process materials,0.05,8/9/2022 12:00:00 AM,474.04797,9,2022-09-21T00:00:00.000,1043,7,9,0.05,474.04797
Vendor5,526.72,2022-08-24T17:25:36.000,24,Complete the Customer Memo,105,Katingale Union,Process materials,0.05,8/9/2022 12:00:00 AM,474.04797,9,2022-09-21T00:00:00.000,1043,7,9,0.05,474.04797
Vendor5,526.72,2022-08-25T09:04:49.000,24,Approve Invoice,105,Katingale Union,Process materials,0.05,8/9/2022 12:00:00 AM,474.04797,9,2022-09-21T00:00:00.000,1043,7,9,0.05,474.04797
Vendor5,526.72,2022-08-25T11:41:19.000,24,Credit Memo Creation,105,Katingale Union,Process materials,0.05,8/9/2022 12:00:00 AM,474.04797,9,2022-09-21T00:00:00.000,1043,7,9,0.05,474.04797
Vendor5,526.72,2022-08-25T12:35:12.000,24,Fill Credit Memo,105,Katingale Union,Process materials,0.05,8/9/2022 12:00:00 AM,474.04797,9,2022-09-21T00:00:00.000,1043,7,9,0.05,474.04797
Vendor5,526.72,2022-08-25T13:19:04.000,24,Re-issuing the invoice,105,Katingale Union,Process materials,0.05,8/9/2022 12:00:00 AM,474.04797,9,2022-09-21T00:00:00.000,1043,7,9,0.05,474.04797
Vendor1,787.22,2022-07-26T09:21:36.000,25,Invoice Entry,105,AdventureWorks Holding,Finished products,0.05,7/18/2022 12:00:00 AM,787.22,9,2022-08-25T00:00:00.000,1084,21,9,0.05,708.4979
Vendor1,787.22,2022-07-26T11:26:00.000,25,Check Customer Payment,105,AdventureWorks Holding,Finished products,0.05,7/18/2022 12:00:00 AM,787.22,9,2022-08-25T00:00:00.000,1084,21,9,0.05,708.4979
Vendor1,787.22,2022-07-26T13:00:59.000,25,Credit Memo Entry,105,AdventureWorks Holding,Finished products,0.05,7/18/2022 12:00:00 AM,787.22,9,2022-08-25T00:00:00.000,1084,21,9,0.05,708.4979
Vendor1,787.22,2022-07-26T14:28:33.000,25,Refund Customer,105,AdventureWorks Holding,Finished products,0.05,7/18/2022 12:00:00 AM,787.22,9,2022-08-25T00:00:00.000,1084,21,9,0.05,708.4979
Vendor1,787.22,2022-07-26T16:20:49.000,25,Re-issuing the invoice,105,AdventureWorks Holding,Finished products,0.05,7/18/2022 12:00:00 AM,787.22,9,2022-08-25T00:00:00.000,1084,21,9,0.05,708.4979
Vendor4,234.9,2022-08-17T14:27:30.000,26,Invoice Entry,356,Leprechaun Ltd.,Trading goods,0.05,8/11/2022 12:00:00 AM,211.40999,9,2022-09-16T00:00:00.000,1064,14,9,0.05,211.40999
Vendor4,234.9,2022-08-17T15:58:29.000,26,Confirm Payment Received,356,Leprechaun Ltd.,Trading goods,0.05,8/11/2022 12:00:00 AM,211.40999,9,2022-09-16T00:00:00.000,1064,14,9,0.05,211.40999
Vendor4,234.9,2022-08-17T17:29:17.000,26,Refund With Standard Voucher,356,Leprechaun Ltd.,Trading goods,0.05,8/11/2022 12:00:00 AM,211.40999,9,2022-09-16T00:00:00.000,1064,14,9,0.05,211.40999
Vendor4,234.9,2022-08-18T09:05:18.000,26,Complete the Customer Memo,356,Leprechaun Ltd.,Trading goods,0.05,8/11/2022 12:00:00 AM,211.40999,9,2022-09-16T00:00:00.000,1064,14,9,0.05,211.40999
Vendor4,234.9,2022-08-18T11:15:37.000,26,Approve Invoice,356,Leprechaun Ltd.,Trading goods,0.05,8/11/2022 12:00:00 AM,211.40999,9,2022-09-16T00:00:00.000,1064,14,9,0.05,211.40999
Vendor4,234.9,2022-08-18T15:03:40.000,26,Credit Memo Creation,356,Leprechaun Ltd.,Trading goods,0.05,8/11/2022 12:00:00 AM,211.40999,9,2022-09-16T00:00:00.000,1064,14,9,0.05,211.40999
Vendor4,234.9,2022-08-18T15:54:38.000,26,Fill Credit Memo,356,Leprechaun Ltd.,Trading goods,0.05,8/11/2022 12:00:00 AM,211.40999,9,2022-09-16T00:00:00.000,1064,14,9,0.05,211.40999
Vendor4,234.9,2022-08-18T16:42:46.000,26,Re-issuing the invoice,356,Leprechaun Ltd.,Trading goods,0.05,8/11/2022 12:00:00 AM,211.40999,9,2022-09-16T00:00:00.000,1064,14,9,0.05,211.40999
Vendor5,626.16,2022-08-19T11:05:19.000,27,Invoice Entry,356,Katingale Union,Finished products,0.05,8/5/2022 12:00:00 AM,563.54395,9,2022-09-18T00:00:00.000,1129,14,9,0.05,563.54395
Vendor5,626.16,2022-08-19T12:24:55.000,27,Check Customer Payment,356,Katingale Union,Finished products,0.05,8/5/2022 12:00:00 AM,563.54395,9,2022-09-18T00:00:00.000,1129,14,9,0.05,563.54395
Vendor5,626.16,2022-08-19T13:45:26.000,27,Credit Memo Entry,356,Katingale Union,Finished products,0.05,8/5/2022 12:00:00 AM,563.54395,9,2022-09-18T00:00:00.000,1129,14,9,0.05,563.54395
Vendor5,626.16,2022-08-19T14:12:57.000,27,Refund Customer,356,Katingale Union,Finished products,0.05,8/5/2022 12:00:00 AM,563.54395,9,2022-09-18T00:00:00.000,1129,14,9,0.05,563.54395
Vendor5,626.16,2022-08-19T14:55:36.000,27,Re-issuing the invoice,356,Katingale Union,Finished products,0.05,8/5/2022 12:00:00 AM,563.54395,9,2022-09-18T00:00:00.000,1129,14,9,0.05,563.54395
Vendor2,468.9,2022-07-25T09:27:41.000,28,Invoice Entry,356,Contoso Metal,Trading goods,0.1,7/17/2022 12:00:00 AM,468.9,4.5,2022-08-09T00:00:00.000,1079,14,4.5,0.1,422.00998
Vendor2,468.9,2022-07-25T17:07:04.000,28,Confirm Payment Received,356,Contoso Metal,Trading goods,0.1,7/17/2022 12:00:00 AM,468.9,4.5,2022-08-09T00:00:00.000,1079,14,4.5,0.1,422.00998
Vendor2,468.9,2022-07-26T09:40:15.000,28,Refund With Standard Voucher,356,Contoso Metal,Trading goods,0.1,7/17/2022 12:00:00 AM,468.9,4.5,2022-08-09T00:00:00.000,1079,14,4.5,0.1,422.00998
